,returns,class,signal,strat_ret,hold,strategy
2022-05-18 17:00:00,-0.005709486969933564,0,0,-0.0,0.9942905130300664,1.0
2022-05-18 18:00:00,0.006345742880453864,1,0,0.0,1.0006000249742297,1.0
2022-05-18 19:00:00,0.0053028700931134765,1,1,0.0053028700931134765,1.0059060769218342,1.0053028700931135
2022-05-18 20:00:00,-0.0041875745544193155,0,1,-0.0041875745544193155,1.0016937702299806,1.0010930893748269
2022-05-18 21:00:00,-0.0017927486955364724,0,1,-0.0017927486955364724,0.9998979850300738,0.9992983810447396
2022-05-18 22:00:00,-0.00541451764821177,0,1,-0.00541451764821177,0.994484019743717,0.9938876623247433
2022-05-18 23:00:00,-0.008436226417535941,0,1,-0.008436226417535941,0.9860943273845377,0.9855030009717763
2022-05-19 00:00:00,0.005599474983372321,1,1,0.005599474983372321,0.9916159379019728,0.9910213003717562
2022-05-19 01:00:00,-0.004003097410393508,0,0,-0.0,0.9876464027088525,0.9910213003717562
2022-05-19 02:00:00,0.010541516902090153,1,0,0.0,0.9980576939562964,0.9910213003717562
2022-05-19 03:00:00,0.003737844266249013,1,0,0.0,1.0017882781850367,0.9910213003717562
2022-05-19 04:00:00,-0.0029211713937433714,0,1,-0.0029211713937433714,0.9988618829242152,0.9881263572985198
2022-05-19 06:00:00,0.009459303067201663,1,1,0.009459303067201663,1.008310420197071,0.9974733439808965
2022-05-19 07:00:00,-0.0056410794148537,0,1,-0.0056410794148537,1.0026224610419148,0.9918465176333006
2022-05-19 08:00:00,-0.005494847994150787,0,1,-0.005494847994150787,0.9971132030229681,0.9863964717853778
2022-05-19 09:00:00,-0.0009484711793149581,0,1,-0.0009484711793149581,0.9961674698873865,0.9854609031605114
2022-05-19 10:00:00,0.007075675930295677,1,1,0.007075675930295677,1.0032160280766123,0.9924337051532517
2022-05-19 11:00:00,0.009719366337116009,1,1,0.009719366337116009,1.0129666521687553,1.0020795318989375
2022-05-19 12:00:00,0.000812549835859766,1,0,0.0,1.0137897380557064,1.0020795318989375
2022-05-19 13:00:00,0.001265544756031245,1,1,0.001265544756031245,1.015072734342421,1.0033477083956583
2022-05-19 14:00:00,0.009285023803793813,1,1,0.009285023803793813,1.0244977088433724,1.012663815751594
2022-05-19 15:00:00,0.017124090354777577,1,0,0.0,1.042041300177869,1.012663815751594
2022-05-19 16:00:00,-0.006399876618949474,0,1,-0.006399876618949474,1.035372364424881,1.0061828922743092
2022-05-19 17:00:00,0.000884246562019797,1,1,0.000884246562019797,1.0362878888785338,1.0070726060375659
2022-05-19 18:00:00,0.00098588204474237,1,1,0.00098588204474237,1.037309546501363,1.0080654608376103
2022-05-19 19:00:00,-0.00621052452418136,0,0,-0.0,1.030867310123649,1.0080654608376103
2022-05-19 20:00:00,0.0060885541212660765,1,0,0.0,1.0371438015331809,1.0080654608376103
2022-05-19 21:00:00,0.002680442478838474,1,1,0.002680442478838474,1.0399238058354745,1.0107675223202892
2022-05-19 22:00:00,-0.002202684121850651,0,1,-0.002202684121850651,1.037633182180426,1.008541120747992
2022-05-19 23:00:00,0.004114581776593074,1,0,0.0,1.041902608762614,1.008541120747992
2022-05-20 00:00:00,-0.0027738659458343973,0,0,-0.0,1.0390125105972914,1.008541120747992
2022-05-20 01:00:00,0.007302653363506106,1,1,0.007302653363506106,1.0466000588025297,1.0159061469556565
2022-05-20 02:00:00,-0.0047477472253708575,0,1,-0.0047477472253708575,1.041631066277277,1.0110828813652106
2022-05-20 03:00:00,-0.004611146356673035,0,0,-0.0,1.0368279529810152,1.0110828813652106
2022-05-20 04:00:00,-0.0030201392905385704,0,0,-0.0,1.0336965881426885,1.0110828813652106
2022-05-20 05:00:00,0.0028994040070691174,1,1,0.0028994040070691174,1.036693692172443,1.01401441912292
2022-05-20 06:00:00,-0.006828538242902971,0,1,-0.006828538242902971,1.0296145896492672,1.007090182883084
2022-05-20 07:00:00,0.009937714873255343,1,1,0.009937714873255343,1.0398466058705453,1.0170983579722308
2022-05-20 08:00:00,-0.0023276382428606412,0,1,-0.0023276382428606412,1.0374262191440122,1.014730920937464
2022-05-20 09:00:00,0.003987667833902142,1,0,0.0,1.0415631303081396,1.014730920937464
2022-05-20 10:00:00,0.00040398259291341,1,0,0.0,1.0419839036822045,1.014730920937464
2022-05-20 11:00:00,0.004521450750390343,1,1,0.004521450750390343,1.0466951825854032,1.019318976821381
2022-05-20 12:00:00,-0.00817882590710639,0,0,-0.0,1.0381344449092302,1.019318976821381
2022-05-20 13:00:00,0.004164455950407486,1,1,0.004164455950407486,1.0424577100756554,1.0235638857997682
2022-05-20 14:00:00,-0.02561549003705743,0,1,-0.02561549003705743,1.0157546449891588,0.9973447952807725
2022-05-20 15:00:00,-0.013387489461252122,0,1,-0.013387489461252122,1.0021562403841486,0.9839928523447165
2022-05-20 16:00:00,-0.009358743343269582,0,1,-0.009358743343269582,0.9927773173405374,0.9747839157880105
2022-05-20 17:00:00,0.0024816773355598176,1,1,0.0024816773355598176,0.9952410703082393,0.9772030149388898
2022-05-20 18:00:00,0.0017564344757869943,1,0,0.0,0.9969891460358478,0.9772030149388898
2022-05-20 19:00:00,0.010269919009685768,1,1,0.010269919009685768,1.0072281438191717,0.987238810758333
2022-05-20 20:00:00,-0.004996849851170215,0,1,-0.004996849851170215,1.0021951760186345,0.9823057266537257
2022-05-20 21:00:00,0.0012084468701354378,1,0,0.0,1.003406275642359,0.9823057266537257
2022-05-20 22:00:00,-0.000887461873092521,0,0,-0.0,1.0025157908295046,0.9823057266537257
