,BTC-close,real,signal,strat,optimal
2022-05-08 01:00:00+00:00,-0.0078523720318733,0.8978857169028985,0.0,0.99005024846865,0.0
2022-05-08 02:00:00+00:00,-0.008916027808655,0.8898801428819982,0.0,0.99005024846865,0.0
2022-05-08 03:00:00+00:00,-0.0031227517868884,0.887101268075697,0.0,0.99005024846865,0.0
2022-05-08 04:00:00+00:00,-0.0005732467994474,0.8865927401129869,1.0,0.9894827053324232,0.0
2022-05-08 05:00:00+00:00,-0.0009451592394498,0.88575476879304,0.0,0.9894827053324232,0.0
2022-05-08 06:00:00+00:00,0.0099789754569274,0.8945936938916823,0.0,0.9894827053324232,1.0
2022-05-08 07:00:00+00:00,-0.003888177754764,0.8911153545915405,1.0,0.9856354206888259,0.0
2022-05-08 08:00:00+00:00,0.0010528496484263,0.8920535650793294,0.0,0.9856354206888259,1.0
2022-05-08 09:00:00+00:00,-0.0029715858429921,0.8894027513341491,0.0,0.9856354206888259,0.0
2022-05-08 10:00:00+00:00,0.0042389318379625,0.893172868973551,0.0,0.9856354206888259,1.0
2022-05-08 11:00:00+00:00,0.0013331313675859,0.8943635857418564,0.0,0.9856354206888259,1.0
2022-05-08 12:00:00+00:00,-0.0039950802138076,0.8907905314765091,0.0,0.9856354206888259,0.0
2022-05-08 13:00:00+00:00,-0.0057790850206757,0.8856425772594935,1.0,0.9799393497932758,0.0
2022-05-08 14:00:00+00:00,0.0006612892543387,0.88622824317902,0.0,0.9799393497932758,1.0
2022-05-08 15:00:00+00:00,-0.0007613797543025,0.8855534869369726,1.0,0.9791932438118989,0.0
2022-05-08 16:00:00+00:00,-0.0007008261673224,0.8849328678807635,1.0,0.9785069995637702,0.0
2022-05-08 17:00:00+00:00,-0.0103826568078888,0.8757449136155369,0.0,0.9785069995637702,0.0
2022-05-08 18:00:00+00:00,0.0134379987982677,0.8875131727122916,1.0,0.9916561754480048,1.0
2022-05-08 19:00:00+00:00,0.0021005521800656,0.8893774404420693,1.0,0.9937392009892176,1.0
2022-05-08 20:00:00+00:00,-0.0080753859287083,0.8821953743742129,0.0,0.9937392009892176,0.0
2022-05-08 21:00:00+00:00,0.004378307340644,0.8860578968577177,0.0,0.9937392009892176,1.0
2022-05-08 22:00:00+00:00,-0.0046861402584224,0.8819057052759597,0.0,0.9937392009892176,0.0
2022-05-08 23:00:00+00:00,-0.0079236537572978,0.8749177898207675,0.0,0.9937392009892176,0.0
2022-05-09 00:00:00+00:00,0.0040052366899838,0.8784220426532773,1.0,0.9977193616972949,1.0
2022-05-09 01:00:00+00:00,-0.0021889526723597,0.8764992183755517,1.0,0.9955354012342426,0.0
2022-05-09 02:00:00+00:00,-0.0195437141490875,0.8593691681997213,1.0,0.9760789419272233,0.0
2022-05-09 03:00:00+00:00,0.0056770415195532,0.8642478426482151,0.0,0.9760789419272233,1.0
2022-05-09 04:00:00+00:00,0.0017105938744026,0.8657262197138148,1.0,0.9777486165862175,1.0
2022-05-09 05:00:00+00:00,-0.0042043856525789,0.8620863728165887,1.0,0.9736377843308136,0.0
2022-05-09 06:00:00+00:00,0.0009015397011846,0.8628635779075332,0.0,0.9736377843308136,1.0
2022-05-09 07:00:00+00:00,6.0180434211742906e-05,0.8629155054123172,1.0,0.9736963782754396,1.0
2022-05-09 08:00:00+00:00,0.0019066854343829,0.8645608138375901,0.0,0.9736963782754396,1.0
2022-05-09 09:00:00+00:00,-0.0043395877891151,0.860808976286913,0.0,0.9736963782754396,0.0
2022-05-09 10:00:00+00:00,-0.019208958860148,0.8442737320749716,1.0,0.9549926846028717,0.0
2022-05-09 11:00:00+00:00,0.0079978605116404,0.8510261156177493,0.0,0.9549926846028717,1.0
2022-05-09 12:00:00+00:00,-0.0041397497172186,0.8475030804962751,0.0,0.9549926846028717,0.0
2022-05-09 13:00:00+00:00,0.0016768390239276,0.8489242067345502,1.0,0.9565940536039792,1.0
2022-05-09 14:00:00+00:00,-0.0127899755432084,0.8380664868923777,0.0,0.9565940536039792,0.0
2022-05-09 15:00:00+00:00,-0.0068965558568051,0.832286714553808,1.0,0.9499968492810117,0.0
2022-05-09 16:00:00+00:00,-0.0190951369369797,0.8163940857685741,1.0,0.9318565293542915,0.0
2022-05-09 17:00:00+00:00,-0.0094852188800607,0.8086504091726721,0.0,0.9318565293542915,0.0
2022-05-09 18:00:00+00:00,-0.0152492049043634,0.7963191333872006,1.0,0.917646458196699,0.0
2022-05-09 19:00:00+00:00,-0.0029030172030508,0.7940074052438592,1.0,0.9149825147422354,0.0
2022-05-09 20:00:00+00:00,0.0096491120436235,0.8016688716605239,1.0,0.9238112835449396,1.0
2022-05-09 21:00:00+00:00,-0.0041560139952485,0.7983371246103478,0.0,0.9238112835449396,0.0
2022-05-09 22:00:00+00:00,0.0033993028403409,0.8010509142655854,1.0,0.9269515978650329,1.0
2022-05-09 23:00:00+00:00,-0.0264979364392831,0.7798247180547463,1.0,0.9023892933425134,0.0
2022-05-10 00:00:00+00:00,0.0081211151634614,0.7861577643973827,1.0,0.9097177007160225,1.0
2022-05-10 01:00:00+00:00,0.0141256675734906,0.7972627676375788,1.0,0.9225680705420574,1.0
2022-05-10 02:00:00+00:00,0.0039644995312242,0.8004235155061404,1.0,0.9262255912252438,1.0
2022-05-10 03:00:00+00:00,-0.0120080931921743,0.7908119553387349,0.0,0.9262255912252438,0.0
2022-05-10 04:00:00+00:00,0.0156207442141951,0.8031650266146089,1.0,0.940693924270415,1.0
2022-05-10 05:00:00+00:00,0.0189025471514776,0.8183468914006093,1.0,0.958475435529045,1.0
2022-05-10 06:00:00+00:00,0.0121402390674916,0.8282818183023514,0.0,0.958475435529045,1.0
2022-05-10 07:00:00+00:00,-0.0135783180063807,0.8170351443745388,1.0,0.9454609512641274,0.0
2022-05-10 08:00:00+00:00,0.0007905164578445,0.8176810241028043,1.0,0.9462083537063511,1.0
2022-05-10 09:00:00+00:00,-0.0103265132749276,0.8092372301527503,1.0,0.9364373205809551,0.0
2022-05-10 10:00:00+00:00,-0.0025861005411746,0.8071444613139136,1.0,0.9340155995194246,0.0
2022-05-10 11:00:00+00:00,0.0087681409920903,0.8142216177516988,1.0,0.9422051799848227,1.0
2022-05-10 12:00:00+00:00,0.0163395163425694,0.827525605181426,1.0,0.9576003569212382,1.0
2022-05-10 13:00:00+00:00,-0.0119654683841807,0.8176238737155277,1.0,0.9461422201258171,0.0
2022-05-10 14:00:00+00:00,-0.0209978186621152,0.8004555558814328,1.0,0.926275297359044,0.0
2022-05-10 15:00:00+00:00,0.0048764750951315,0.8043589574644483,1.0,0.930792255777851,1.0
2022-05-10 16:00:00+00:00,-0.002622076035897,0.8022498671178216,1.0,0.9283516477095773,0.0
2022-05-10 17:00:00+00:00,0.0149833790316324,0.8142702809549248,0.0,0.9283516477095773,1.0
2022-05-10 18:00:00+00:00,-0.0011592410930367,0.8133263453844034,1.0,0.9272754643307641,0.0
2022-05-10 19:00:00+00:00,-0.0076804571214046,0.8070796272629698,1.0,0.9201535648872411,0.0
2022-05-10 20:00:00+00:00,-0.0123008874502337,0.7971518316046314,0.0,0.9201535648872411,0.0
2022-05-10 21:00:00+00:00,-0.0199265591717655,0.7812673384632806,0.0,0.9201535648872411,0.0
2022-05-10 22:00:00+00:00,0.0152770261457801,0.7932027800198282,1.0,0.9342107749561563,1.0
2022-05-10 23:00:00+00:00,0.0052597249988477,0.797374808511054,0.0,0.9342107749561563,1.0
2022-05-11 00:00:00+00:00,0.0027634482155298,0.7995783125027424,1.0,0.9367924180551377,1.0
2022-05-11 01:00:00+00:00,-0.0075820726484131,0.793515851649251,1.0,0.929689589884961,0.0
2022-05-11 02:00:00+00:00,0.0180511273299948,0.8078397073257408,0.0,0.929689589884961,1.0
2022-05-11 03:00:00+00:00,-0.0056577741351365,0.803269132724297,0.0,0.929689589884961,0.0
2022-05-11 04:00:00+00:00,-7.533605664322707e-05,0.8032086175954143,0.0,0.929689589884961,0.0
2022-05-11 05:00:00+00:00,0.0067294860405837,0.8086137987751992,0.0,0.929689589884961,1.0
2022-05-11 06:00:00+00:00,-0.026301217370739,0.7873462714846338,1.0,0.9052376218940834,0.0
2022-05-11 07:00:00+00:00,-0.0056987096833862,0.7828594136631463,1.0,0.9000789354924301,0.0
2022-05-11 08:00:00+00:00,0.0236785351543318,0.8013963778104687,0.0,0.9000789354924301,1.0
2022-05-11 09:00:00+00:00,0.0157374123824565,0.8140082830898789,1.0,0.914243848877037,1.0
2022-05-11 10:00:00+00:00,0.0072114356864176,0.8198784514715929,1.0,0.9208368595949168,1.0
2022-05-11 11:00:00+00:00,-0.0120447308689695,0.81000323617835,1.0,0.9097456274468689,0.0
2022-05-11 12:00:00+00:00,-0.0677481536619953,0.7551270124670257,1.0,0.8481120408852701,0.0
2022-05-11 13:00:00+00:00,0.0565582537756943,0.7978356776710177,0.0,0.8481120408852701,1.0
2022-05-11 14:00:00+00:00,0.0164733573851607,0.8109787099239243,1.0,0.8620832936374313,1.0
2022-05-11 15:00:00+00:00,-0.019772099140026,0.7949439584708581,0.0,0.8620832936374313,0.0
2022-05-11 16:00:00+00:00,-0.0206667124469722,0.7785150802696831,0.0,0.8620832936374313,0.0
2022-05-11 17:00:00+00:00,-0.0147010547290896,0.7670700874672169,1.0,0.8494097599566336,0.0
2022-05-11 18:00:00+00:00,0.0008691787740204,0.7677368085054295,0.0,0.8494097599566336,1.0
2022-05-11 19:00:00+00:00,-0.0157734467927447,0.7556269528056374,0.0,0.8494097599566336,0.0
2022-05-11 20:00:00+00:00,-0.0301680250490352,0.7328311799656708,1.0,0.8237847450413669,0.0
2022-05-11 21:00:00+00:00,0.0141357733232549,0.743190315409879,0.0,0.8237847450413669,1.0
2022-05-11 22:00:00+00:00,-0.0009446785305585,0.7424882394747924,1.0,0.8230065332789247,0.0
2022-05-11 23:00:00+00:00,0.0012352630640921,0.7434054077725384,0.0,0.8230065332789247,1.0
2022-05-12 00:00:00+00:00,0.034353583686731,0.7689440476616207,1.0,0.8512797570946486,1.0
2022-05-12 01:00:00+00:00,-0.0206925472959773,0.7530326365874225,0.0,0.8512797570946486,0.0
2022-05-12 02:00:00+00:00,-0.0165503486605805,0.7405696838991045,1.0,0.837190780307038,0.0
2022-05-12 03:00:00+00:00,-0.0130662851434191,0.730893189240707,1.0,0.8262518068521046,0.0
2022-05-12 04:00:00+00:00,-0.0276750021643802,0.7106657186465397,1.0,0.8033852863091495,0.0
2022-05-12 05:00:00+00:00,-0.0309929098512384,0.688640120094162,0.0,0.8033852863091495,0.0
2022-05-12 06:00:00+00:00,-0.0008327462152855,0.6880666576404598,1.0,0.8027162702525595,0.0
2022-05-12 07:00:00+00:00,0.0451075910868676,0.7191036870738134,1.0,0.8389248675298876,1.0
2022-05-12 08:00:00+00:00,-0.0058014270905855,0.7149318594626834,0.0,0.8389248675298876,0.0
2022-05-12 09:00:00+00:00,-0.000218530608896,0.714775624968116,0.0,0.8389248675298876,0.0
2022-05-12 10:00:00+00:00,0.0221322724471595,0.730595233838499,0.0,0.8389248675298876,1.0
2022-05-12 11:00:00+00:00,-0.0036492584799427,0.7279291029860081,0.0,0.8389248675298876,0.0
2022-05-12 12:00:00+00:00,0.003568866568544,0.7305269848259252,1.0,0.8419188784431353,1.0
2022-05-12 13:00:00+00:00,-0.0071675522846413,0.725290894466844,1.0,0.8358843808624675,0.0
2022-05-12 14:00:00+00:00,0.0423004978789685,0.7559710604098739,0.0,0.8358843808624675,1.0
2022-05-12 15:00:00+00:00,-0.0107334131392835,0.7478569106971524,0.0,0.8358843808624675,0.0
2022-05-12 16:00:00+00:00,0.0209857793731877,0.7635512708277566,1.0,0.8534260660607409,1.0
2022-05-12 17:00:00+00:00,-0.0345205773172008,0.7371930401475001,0.0,0.8534260660607409,0.0
2022-05-12 18:00:00+00:00,-0.0140690967837967,0.7268213999173235,1.0,0.8414191321395174,0.0
2022-05-12 19:00:00+00:00,0.0147134533810837,0.7375154527013811,1.0,0.8537993133142041,1.0
2022-05-12 20:00:00+00:00,-0.0023971643134113,0.735747506977576,1.0,0.8517526160695122,0.0
2022-05-12 21:00:00+00:00,-0.0075137464769927,0.7302192867390671,1.0,0.8453527628512507,0.0
2022-05-12 22:00:00+00:00,0.0069535221208822,0.7352968827025022,1.0,0.8512309419876859,1.0
2022-05-12 23:00:00+00:00,0.0163173082991179,0.7472949486289392,1.0,0.8651207397018476,1.0
2022-05-13 00:00:00+00:00,0.012562012706901,0.7566824772694188,0.0,0.8651207397018476,1.0
2022-05-13 01:00:00+00:00,0.0016165421567939,0.7579056863932322,1.0,0.8665192438482924,1.0
2022-05-13 02:00:00+00:00,0.017088528710113,0.7708571794747209,0.0,0.8665192438482924,1.0
2022-05-13 03:00:00+00:00,0.0216315762797174,0.7875320353532962,0.0,0.8665192438482924,1.0
2022-05-13 04:00:00+00:00,-0.0060716887028481,0.7827503859911106,0.0,0.8665192438482924,0.0
2022-05-13 05:00:00+00:00,0.0046962034899611,0.7864263410855704,1.0,0.8705885945453712,1.0
2022-05-13 06:00:00+00:00,-0.0065834943472755,0.7812489077144851,0.0,0.8705885945453712,0.0
2022-05-13 07:00:00+00:00,-0.0057196589314758,0.7767804304217703,0.0,0.8705885945453712,0.0
2022-05-13 08:00:00+00:00,0.0028275335761127,0.7789768031700551,0.0,0.8705885945453712,1.0
2022-05-13 09:00:00+00:00,0.004054146663212,0.7821348893773465,1.0,0.8741180883909777,1.0
2022-05-13 10:00:00+00:00,0.0018254591386093,0.7835626446587856,1.0,0.8757137552436547,1.0
2022-05-13 11:00:00+00:00,0.0050037833452565,0.7874834223700944,1.0,0.880095637147355,1.0
