,returns,class,signal,strat_ret,hold,strategy
2022-05-26 07:00:00,0.002297216447147088,1.0,1.0,0.002297216447147088,1.019462472265099,1.0155349519729342
2022-05-26 08:00:00,-0.02314298850598895,0.0,0.0,0.02314298850598895,0.9958690639871807,1.039037465693874
2022-05-26 09:00:00,0.0049750473624938785,1.0,1.0,0.0049750473624938785,1.0008235597473594,1.0442067262971064
2022-05-26 10:00:00,8.646054633154598e-05,1.0,1.0,8.646054633154598e-05,1.0009100914991167,1.0442970089811452
2022-05-26 11:00:00,-0.0037016111410486108,0.0,1.0,-0.0037016111410486108,0.9972051115532355,1.0404314275381368
2022-05-26 12:00:00,-0.0032165631189430277,0.0,1.0,-0.0032165631189430277,0.993997538369392,1.0370848141805284
2022-05-26 13:00:00,-0.005265469736462136,0.0,1.0,-0.005265469736462136,0.9887636744129901,1.0316240754773165
2022-05-26 14:00:00,0.013994145775345856,1.0,1.0,0.013994145775345856,1.0026005774100921,1.0460607731749025
2022-05-26 15:00:00,0.005946646710581982,1.0,1.0,0.005946646710581982,1.0085626888357755,1.0522813270307718
2022-05-26 16:00:00,0.005934022364000535,1.0,0.0,-0.005934022364000535,1.0145475223868234,1.046037066102951
2022-05-26 17:00:00,0.0006273610686913234,1.0,1.0,0.0006273610686913234,1.0151840100047063,1.046693309034632
2022-05-26 18:00:00,0.0004751116060006666,1.0,1.0,0.0004751116060006666,1.0156663357100857,1.0471906051736777
2022-05-26 19:00:00,-0.006486456807450303,0.0,1.0,-0.006486456807450303,1.0090782598927208,1.040398048544051
2022-05-26 20:00:00,0.0016301754766794296,1.0,0.0,-0.0016301754766794296,1.0107232345260482,1.0387020171593293
2022-05-26 21:00:00,0.0026046193065316636,1.0,0.0,-0.0026046193065316636,1.0133557837762548,1.0359965938317028
2022-05-26 22:00:00,-0.0012847717311061935,0.0,1.0,-0.0012847717311061935,1.012053852911706,1.0346655746944255
2022-05-26 23:00:00,-0.007175008767012048,0.0,0.0,0.007175008767012048,1.0047923576443762,1.0420893092637837
2022-05-27 00:00:00,-0.00617969140966923,0.0,0.0,0.00617969140966923,0.99858305094334,1.0485290996163492
2022-05-27 01:00:00,-0.004337895237148448,0.0,1.0,-0.004337895237148448,0.9942513022827557,1.043980690229112
2022-05-27 02:00:00,-0.0007601654944190406,0.0,0.0,0.0007601654944190406,0.9934955067499792,1.044774288326664
2022-05-27 03:00:00,0.004314299716319914,1.0,0.0,-0.004314299716319914,0.9977817441329158,1.0402668189109179
2022-05-27 04:00:00,-0.004875629136190107,0.0,0.0,0.004875629136190107,0.9929169303896628,1.0453387741226117
2022-05-27 05:00:00,-0.004826139363929505,0.0,0.0,0.004826139363929505,0.9881249749067972,1.0503837247290466
2022-05-27 06:00:00,0.004999724939495076,1.0,1.0,0.004999724939495076,0.9930653279871766,1.0556353544336141
2022-05-27 07:00:00,0.00243481369159837,1.0,0.0,-0.00243481369159837,0.9954832570444114,1.053065079019304
2022-05-27 08:00:00,-0.0008356454810910519,0.0,1.0,-0.0008356454810910519,0.9946513859591605,1.0521850899447267
2022-05-27 09:00:00,0.0024168472142171993,1.0,1.0,0.0024168472142171993,0.9970553063904332,1.0547280605482006
2022-05-27 10:00:00,-0.008279684521728004,0.0,1.0,-0.008279684521728004,0.9888000030028056,1.0459952449506473
2022-05-27 11:00:00,0.0035576868717666077,1.0,1.0,0.0035576868717666077,0.9923178437922915,1.0497165685015386
2022-05-27 12:00:00,0.010175709632965546,1.0,1.0,0.010175709632965546,1.0024153820343322,1.0603981794995232
2022-05-27 13:00:00,0.004167721189950235,1.0,1.0,0.004167721189950235,1.0065931698631687,1.064817623462008
2022-05-27 14:00:00,-0.017382902692781088,0.0,1.0,-0.017382902692781088,0.9890956587402192,1.0463080023278095
2022-05-27 15:00:00,6.383544063703894e-05,1.0,0.0,-6.383544063703894e-05,0.989158798097427,1.0462412107954389
2022-05-27 16:00:00,-0.004056137721254127,0.0,1.0,-0.004056137721254127,0.9851466337841537,1.0419975123548009
2022-05-27 17:00:00,-0.011352806029973461,0.0,1.0,-0.011352806029973461,0.9739624551397209,1.030167916713322
2022-05-27 18:00:00,0.0023035713855596995,1.0,0.0,-0.0023035713855596995,0.9762060471819902,1.0277948513780595
2022-05-27 19:00:00,0.015069016288222992,1.0,0.0,-0.015069016288222992,0.9909165120076374,1.0123069940216918
2022-05-27 20:00:00,-0.0034404413624344876,0.0,0.0,0.0034404413624344876,0.987507321853007,1.0157897768754056
2022-05-27 21:00:00,-0.0018711740639854035,0.0,0.0,0.0018711740639854035,0.9856595237643601,1.0176904963603564
2022-05-27 22:00:00,0.0035336611759957393,1.0,1.0,0.0035336611759957393,0.9891425105562366,1.0212866697565248
2022-05-27 23:00:00,-0.00700625151110712,0.0,1.0,-0.00700625151110712,0.9822123293469517,1.0141312784832697
2022-05-28 00:00:00,0.0061070023347895575,1.0,1.0,0.0061070023347895575,0.9882107023355327,1.0203245805687502
2022-05-28 01:00:00,-0.006863978610220478,0.0,1.0,-0.006863978610220478,0.9814276452123106,1.0133210944722442
2022-05-28 02:00:00,0.0029299376716389602,1.0,0.0,-0.0029299376716389602,0.984303167042006,1.0103521268240836
2022-05-28 03:00:00,0.004633034419978976,1.0,0.0,-0.004633034419978976,0.988863477494606,1.0056711306442085
2022-05-28 04:00:00,0.000934100595876286,1.0,0.0,-0.000934100595876286,0.9897871754581741,1.0047317326418181
2022-05-28 05:00:00,0.0007845190055399964,1.0,0.0,-0.0007845190055399964,0.9905636823087608,1.0039435015020914
2022-05-28 06:00:00,-0.00018892188330488224,0.0,0.0,0.00018892188330488224,0.9903765431523656,1.0041331683991268
2022-05-28 07:00:00,0.0003638380939432473,1.0,0.0,-0.0003638380939432473,0.9907368798661123,1.0037678265010712
2022-05-28 08:00:00,-0.0011769697126324807,0.0,1.0,-0.0011769697126324807,0.9895708125653219,1.0025864221707645
2022-05-28 09:00:00,-0.0015246093446787956,0.0,0.0,0.0015246093446787956,0.9880621036572634,1.0041149747988543
2022-05-28 10:00:00,0.0004135328068342048,1.0,1.0,0.0004135328068342048,0.9884706997523154,1.004530209282767
2022-05-28 11:00:00,0.0008825303008286323,1.0,0.0,-0.0008825303008286323,0.9893430550963281,1.0036436809349774
2022-05-28 12:00:00,0.005013351956155043,1.0,0.0,-0.005013351956155043,0.9943029800369038,0.9986120619238793
2022-05-28 13:00:00,0.0028462255558590055,1.0,1.0,0.0028462255558590055,0.9971329905889516,1.001454337094916
2022-05-28 14:00:00,-0.003553700592305864,0.0,1.0,-0.003553700592305864,0.9935894784896879,0.9978954682240145
