,returns,signal,realized_returns,strat_nav,nav
2022-05-17 14:00:00,-0.02248983488002787,1,-0.02248983488002787,1.0129407913818143,1.0260701269500132
2022-05-17 15:00:00,0.001167008493063726,1,0.001167008493063726,1.0141229018883275,1.0272675595026428
2022-05-17 16:00:00,-0.00033334716352617644,1,-0.00033334716352617644,1.0137848468955162,1.0269251227755
2022-05-17 17:00:00,0.000864951988879703,0,0.0,1.0137848468955162,1.0278133637028752
2022-05-17 18:00:00,-0.01663937246479097,1,-0.01663937246479097,0.9969161032288606,1.0107111943199334
2022-05-17 19:00:00,0.010840340067979737,1,0.010840340067979737,1.0077230128071066,1.0216676473768753
2022-05-17 20:00:00,0.0037698763895817056,1,0.0037698763895817056,1.0115220040003263,1.025519208118721
2022-05-17 21:00:00,0.013203079384602745,1,0.013203079384602745,1.024877209318415,1.0390592196339474
2022-05-17 22:00:00,-0.0030269042529252888,1,-0.0030269042529252888,1.021775004134803,1.0359140868629961
2022-05-17 23:00:00,0.0065884902087813835,1,0.0065884902087813835,1.0285069587451228,1.0427391966814317
2022-05-18 00:00:00,0.0011010547024949968,1,0.0011010547024949968,1.0296394011685979,1.0438873095774137
2022-05-18 01:00:00,-0.011279114273505253,1,-0.011279114273505253,1.0180259807023138,1.0321131853240282
2022-05-18 02:00:00,0.0006621484356978957,0,0.0,1.0180259807023138,1.0327965974551536
2022-05-18 03:00:00,-0.01550190760510517,1,-0.01550190760510517,1.00224463600987,1.0167862800265368
2022-05-18 04:00:00,-0.0006200910333159504,1,-0.0006200910333159504,1.0016231530978912,1.0161557799714938
2022-05-18 05:00:00,0.0036303376047392977,1,0.0036303376047392977,1.00525938329636,1.0198447685117975
2022-05-18 06:00:00,-0.0066653762715684906,1,-0.0066653762715684906,0.998558951256165,1.0130471193910757
2022-05-18 07:00:00,0.0008012501208847223,1,0.0008012501208847223,0.9993590467365695,1.0138588235179498
2022-05-18 08:00:00,1.615510631691741e-05,1,1.615510631691741e-05,0.9993751914882183,1.013875202515034
2022-05-18 09:00:00,0.002924207170937443,1,0.002924207170937443,1.0022975715896252,1.016839983652664
2022-05-18 11:00:00,-0.004150767755508045,1,-0.004150767755508045,0.998137267148047,1.0126193170360072
2022-05-18 12:00:00,-0.012486707584906886,1,-0.012486707584906886,0.9856738189635712,0.9999750357293504
2022-05-18 13:00:00,-0.007880564537843138,0,0.0,0.9856738189635712,0.9920946679240533
2022-05-18 14:00:00,-0.006573669638808122,1,-0.006573669638808122,0.9791943249060823,0.9855729653266976
2022-05-18 15:00:00,-0.011314469500257274,1,-0.011314469500257274,0.9681152605821074,0.9744217300702306
2022-05-18 16:00:00,0.008363479033314691,0,0.0,0.9681152605821074,0.9825712857792792
2022-05-18 17:00:00,-0.005122068022570425,1,-0.005122068022570425,0.9631565083637174,0.9775384888164933
2022-05-18 18:00:00,0.00376023633386513,0,0.0,0.9631565083637174,0.9812142645598927
2022-05-18 19:00:00,0.007936980237909674,1,0.007936980237909674,0.9708010625366142,0.9890021427868596
2022-05-18 20:00:00,-0.009574428722448847,1,-0.009574428722448847,0.9615061969596799,0.9795330122643976
2022-05-18 21:00:00,-0.0027906427995243455,1,-0.0027906427995243455,0.9588229766144363,0.9767994855168256
2022-05-18 22:00:00,-0.020844648372981167,1,-0.020844648372981167,0.9388366488149732,0.9564384437103185
2022-05-19 00:00:00,0.007127241845577004,1,0.007127241845577004,0.9455279646645686,0.9632552118090493
2022-05-19 01:00:00,-0.0071636558671477335,1,-0.0071636558671477335,0.938754527712947,0.9563547829594128
2022-05-19 02:00:00,0.011080454629900371,1,0.011080454629900371,0.9491563546658839,0.9669516287420827
2022-05-19 03:00:00,0.007980188282596723,1,0.007980188282596723,0.9567308010857408,0.9746680847996081
2022-05-19 04:00:00,-0.004292817949460237,0,0.0,0.9567308010857408,0.9704840121504144
2022-05-19 06:00:00,0.010524372821225203,0,0.0,0.9567308010857408,0.9806977477113238
2022-05-19 07:00:00,-0.008218378437176321,0,0.0,0.9567308010857408,0.9726380024881457
2022-05-19 08:00:00,-0.0059120101529395175,1,-0.0059120101529395175,0.9510745988760919,0.966887756742301
2022-05-19 09:00:00,0.00031096395425245227,0,0.0,0.9510745988760919,0.9671884239824559
2022-05-19 11:00:00,0.011923944914669526,0,0.0,0.9510745988760919,0.9787211254721288
2022-05-19 12:00:00,-0.0026462612073074876,1,-0.0026462612073074876,0.9485578070598306,0.9761311737250196
2022-05-19 13:00:00,0.0026398713579665056,1,0.0026398713579665056,0.9510618776460634,0.9787080344521545
2022-05-19 14:00:00,0.007072758972000548,1,0.007072758972000548,0.9577885090741123,0.985630200483795
2022-05-19 15:00:00,0.02147580814049377,1,0.02147580814049377,0.9783577913341575,1.0067974055668614
2022-05-19 16:00:00,-0.004561808452547833,1,-0.004561808452547833,0.9738947104920332,1.0022045886521431
2022-05-19 17:00:00,0.0005143478192983775,1,0.0005143478192983775,0.9743956311126011,1.002720070396807
2022-05-19 18:00:00,-0.0001775549097970952,1,-0.0001775549097970952,0.9742226223842122,1.0025420325251562
2022-05-19 19:00:00,-0.006720832960577905,1,-0.006720832960577905,0.9676750348727517,0.9958041149885963
2022-05-19 20:00:00,0.006692078130376089,1,0.006692078130376089,0.9741507918109346,1.00246811392865
2022-05-19 21:00:00,0.001890730488635084,1,0.001890730488635084,0.9759926484135395,1.0043635109555393
2022-05-19 22:00:00,-0.00348902852331745,1,-0.00348902852331745,0.9725873822246766,1.0008592580180362
2022-05-19 23:00:00,0.0058273162284674385,1,0.0058273162284674385,0.978254956460717,1.0066915814146966
2022-05-20 00:00:00,0.008044457479361,1,0.008044457479361,0.9861244868619394,1.0147898690362178
2022-05-20 02:00:00,-0.004001770511196434,0,0.0,0.9861244868619394,1.0107289128632477
2022-05-20 03:00:00,-0.002492879681160076,1,-0.002492879681160076,0.9836661971655469,1.00820928729321
2022-05-20 04:00:00,-0.0014933298998078826,1,-0.0014933298998078826,0.9821972590218893,1.006703698219231
2022-05-20 05:00:00,0.00315025732494556,1,0.00315025732494556,0.9852914331316645,1.009875073918596
2022-05-20 06:00:00,-0.008116954078690286,1,-0.008116954078690286,0.9772938678148078,1.0016779643183849
2022-05-20 07:00:00,0.008453817177404677,0,0.0,0.9772938678148078,1.0101459666993673
2022-05-20 08:00:00,0.0005185018731648228,1,0.0005185018731648228,0.9778005965159022,1.0106697292752709
2022-05-20 09:00:00,0.005520731555821223,1,0.005520731555821223,0.9831987711243884,1.0162493655421942
2022-05-20 10:00:00,0.0020036137064409765,0,0.0,0.9831987711243884,1.0182855367001566
2022-05-20 11:00:00,-0.004131780223901482,0,0.0,0.9831987711243884,1.014078204657334
2022-05-20 13:00:00,0.004339379579979985,1,0.004339379579979985,0.987465243794867,1.0184786749111268
2022-05-20 14:00:00,-0.025463090833741653,1,-0.025463090833741653,0.9623213265969555,0.9925450598996359
2022-05-20 15:00:00,-0.015611584441626913,1,-0.015611584441626913,0.9472979659468087,0.9770498588848932
2022-05-20 16:00:00,-0.012939229121572637,1,-0.012939229121572637,0.9350406605190232,0.9644075868975813
2022-05-20 17:00:00,0.003658203737489485,1,0.003658203737489485,0.9384612297580386,0.9679355863364333
2022-05-20 18:00:00,7.83802439512371e-05,1,7.83802439512371e-05,0.9385347865781658,0.9680114533638194
2022-05-20 19:00:00,0.012494379048476834,1,0.012494379048476834,0.9502611959518548,0.9801061553854139
2022-05-20 20:00:00,-0.002507836055809065,0,0.0,0.9502611959518548,0.977648209830418
2022-05-20 21:00:00,1.4449086836343383e-05,1,1.4449086836343383e-05,0.9502749263583923,0.9776623359542972
2022-05-20 22:00:00,-0.0016592543507004676,1,-0.0016592543507004676,0.9486981785524705,0.9760401454698491
2022-05-20 23:00:00,0.002457833976961199,1,0.002457833976961199,0.951029921169598,0.978439090102263
2022-05-21 00:00:00,0.0004430790584346589,1,0.0004430790584346589,0.9514513026116129,0.9788726159730412
2022-05-21 01:00:00,-0.006422049792345952,0,0.0,0.9514513026116129,0.9725862472928984
2022-05-21 02:00:00,0.004463151283681244,1,0.004463151283681244,0.9556977737142242,0.9769270468509945
2022-05-21 03:00:00,0.0030175385586144188,1,0.0030175385586144188,0.9585816285967887,0.9798749618838207
2022-05-21 04:00:00,-0.0007231738570724344,1,-0.0007231738570724344,0.9578884074231176,0.9791663419281865
2022-05-21 05:00:00,0.0031996147577768586,1,0.0031996147577768586,0.960953281307812,0.9822992970061384
2022-05-21 07:00:00,0.004273538974875146,0,0.0,0.960953281307812,0.9864971913368866
2022-05-21 08:00:00,-0.00019862102201695375,1,-0.00019862102201695375,0.9607624157849681,0.9863012522565264
2022-05-21 09:00:00,-0.0032383880696046363,1,-0.0032383880696046363,0.9576510942399655,0.9831072260481828
2022-05-21 10:00:00,-0.0006012002699857799,1,-0.0006012002699857799,0.9570753541435563,0.9825161817184577
2022-05-21 11:00:00,-0.0012622451193509132,1,-0.0012622451193509132,0.9558672904489375,0.9812760054634002
2022-05-21 12:00:00,-0.00034667499464346996,1,-0.00034667499464346996,0.9555359151611412,0.9809358216094625
2022-05-21 13:00:00,0.0017862405660153957,1,0.0017862405660153957,0.9572427321750867,0.982688008966679
2022-05-21 14:00:00,0.002156991053245738,1,0.002156991053245738,0.9593074961841729,0.9848076582101519
2022-05-21 15:00:00,0.0028294862340771942,0,0.0,0.9593074961841729,0.9875941579222713
2022-05-21 16:00:00,0.0003520404939045818,0,0.0,0.9593074961841729,0.9879418310574036
2022-05-21 17:00:00,-0.0024110909815360237,1,-0.0024110909815360237,0.9569945185316033,0.9855598134182589
2022-05-21 18:00:00,0.002283719443475496,1,0.002283719443475496,0.9591800255208734,0.9878105555268702
2022-05-21 19:00:00,-0.0003059184274646354,1,-0.0003059184274646354,0.9588865946758106,0.9875083660750905
2022-05-21 20:00:00,-0.0027615690802916815,1,-0.0027615690802916815,0.9562385631044477,0.9847812935048081
2022-05-21 21:00:00,-0.0030418842444270844,1,-0.0030418842444270844,0.9533297960854267,0.9817857028038893
2022-05-21 22:00:00,0.002103529262921233,1,0.002103529262921233,0.9553351532087071,0.9838509177596549
2022-05-21 23:00:00,0.0011415841618471756,1,0.0011415841618471756,0.956425748688866,0.9849740663849882
2022-05-22 00:00:00,0.0014358928962865392,1,0.0014358928962865392,0.9577990736272338,0.9863883836499369
2022-05-22 01:00:00,-0.0018210581507738244,1,-0.0018210581507738244,0.9560548658174013,0.9845921130440626
2022-05-22 03:00:00,2.5725984499791466e-05,1,2.5725984499791466e-05,0.9560794612700603,0.9846174426455013
2022-05-22 04:00:00,-0.0034306820358154244,0,0.0,0.9560794612700603,0.9812395332728668
2022-05-22 05:00:00,0.001637878396759218,1,0.001637878396759218,0.9576454031652597,0.9828466843064606
2022-05-22 06:00:00,0.0017177809971715696,1,0.0017177809971715696,0.9592904282408456,0.9845349996638953
2022-05-22 07:00:00,0.0006247571428228404,1,0.0006247571428228404,0.9598897517879307,0.9851500949372944
2022-05-22 08:00:00,0.0036238259510363857,1,0.0036238259510363857,0.9633682251805936,0.9887201074169941
2022-05-22 09:00:00,0.018320607490342145,1,0.018320607490342145,0.9810177163027948,1.00683406042279
2022-05-22 10:00:00,0.004198912281425438,1,0.004198912281425438,0.9851369236400745,1.0110616683244567
2022-05-22 11:00:00,-0.006149962093069616,1,-0.006149962093069616,0.9790783689032049,1.0048436773905056
2022-05-22 12:00:00,0.006048892136240269,1,0.006048892136240269,0.9850007083496264,1.0109218684088237
2022-05-22 13:00:00,-0.004169827018221661,0,0.0,0.9850007083496264,1.0067064990886214
2022-05-22 14:00:00,-0.0009619795209953041,1,-0.0009619795209953041,0.9840531578400282,1.0057380680528454
2022-05-22 15:00:00,-0.007738420898634191,1,-0.007738420898634191,0.976438140318032,0.9979552435684733
2022-05-22 16:00:00,0.0029745166074939267,0,0.0,0.976438140318032,1.0009236780140034
2022-05-22 17:00:00,0.0004344641120599402,1,0.0004344641120599402,0.9768623676476468,1.0013585434310115
2022-05-22 18:00:00,0.002186457027527622,1,0.002186457027527622,0.9789982352363172,1.003547970855371
2022-05-22 19:00:00,-0.0026048217476041247,0,0.0,0.9789982352363172,1.000933907276123
2022-05-22 20:00:00,0.0006341091599695314,1,0.0006341091599695314,0.9796190269848746,1.0015686086352509
2022-05-22 21:00:00,0.003135647532280128,1,0.003135647532280128,0.9826907669694144,1.0047091747713273
2022-05-22 22:00:00,0.010542268432470525,1,0.010542268432470525,0.9930505568209163,1.0153010885883325
2022-05-22 23:00:00,-0.00186161499448656,1,-0.00186161499448656,0.9912018790140552,1.013410988857898
2022-05-23 02:00:00,-0.001822668684724249,1,-0.001822668684724249,0.9893952463889365,1.0115638763837511
2022-05-23 04:00:00,0.005182987627269986,1,0.005182987627269986,0.99452326970945,1.0168067994392413
2022-05-23 06:00:00,0.007299261331089157,1,0.007299261331089157,1.0017825549549086,1.0242287379915767
2022-05-23 07:00:00,0.0059250744528158705,1,0.0059250744528158705,1.0077181911785487,1.0302973695208903
2022-05-23 08:00:00,-0.0051377395978738916,0,0.0,1.0077181911785487,1.0250039699279176
2022-05-23 09:00:00,0.004715659692182461,1,0.004715659692182461,1.0124702472337683,1.0298375398332338
2022-05-23 10:00:00,0.0018061303426823994,1,0.0018061303426823994,1.0142989004683605,1.03169756066196
2022-05-23 11:00:00,0.00020632604141535005,1,0.00020632604141535005,1.0145081767453061,1.0319104267355894
2022-05-23 12:00:00,-0.001908948265802679,1,-0.001908948265802679,1.0125715331206655,1.0299405631160088
2022-05-23 13:00:00,-0.004925037835792678,1,-0.004925037835792678,1.0075845800085996,1.0248680668740449
2022-05-23 15:00:00,0.00560459869870833,1,0.00560459869870833,1.0132316872345544,1.0306120411079949
2022-05-23 16:00:00,-0.004094710292216308,1,-0.004094710292216308,1.0090827970164353,1.0263919833759878
2022-05-23 17:00:00,-0.0035282839332452243,1,-0.0035282839332452243,1.0055224663964082,1.0227705810318306
2022-05-23 18:00:00,-0.005215436348530167,0,0.0,1.0055224663964082,1.01743638616731
2022-05-23 19:00:00,-0.026081880626251386,1,-0.026081880626251386,0.9792965494608432,0.9908997317984896
2022-05-23 20:00:00,0.005629772716184256,1,0.005629772716184256,0.9848097664560512,0.996478272073043
2022-05-23 21:00:00,-0.00044452909337511226,0,0.0,0.9848097664560512,0.9960353084901903
2022-05-23 22:00:00,-0.010644466883534376,1,-0.010644466883534376,0.9743269915104286,0.9854330436341355
2022-05-23 23:00:00,-0.0016675490069593124,1,-0.0016675490069593124,0.9727022535032817,0.9837897857407986
2022-05-24 00:00:00,0.00393074462451648,1,0.00393074462451648,0.9765256976574948,0.9876568121527535
2022-05-24 01:00:00,0.0025196116037515814,1,0.0025196116037515814,0.9789861631366742,0.9901453237171779
2022-05-24 02:00:00,0.0005019178896277232,1,0.0005019178896277232,0.9794775338056505,0.9906422953684828
2022-05-24 03:00:00,0.0005604867820634407,1,0.0005604867820634407,0.9800265180166766,0.9911975372807899
2022-05-24 04:00:00,0.0005623228343674125,1,0.0005623228343674125,0.980577609306043,0.9917549102893716
2022-05-24 05:00:00,-0.002778599954727512,0,0.0,0.980577609306043,0.9889992201405408
2022-05-24 06:00:00,-0.0015211046419887353,1,-0.0015211046419887353,0.9790860481526974,0.9874948488358617
2022-05-24 07:00:00,0.0023151302489676784,1,0.0023151302489676784,0.981352759879118,0.9897810280311014
2022-05-24 08:00:00,-0.009341495669103472,1,-0.009341495669103472,0.9721854573228444,0.980534992844388
2022-05-24 09:00:00,0.00012847908029600674,1,0.00012847908029600674,0.9723103628162785,0.9806609710784667
2022-05-24 10:00:00,0.004217906304650132,1,0.004217906304650132,0.9764114768256779,0.9847973071711029
2022-05-24 11:00:00,-0.0047296889146150045,1,-0.0047296889146150045,0.9717933542876326,0.9801395222642331
2022-05-24 12:00:00,0.0006502956335394661,1,0.0006502956335394661,0.9724253072626285,0.980776902715821
2022-05-24 13:00:00,-0.014830613961144934,1,-0.014830613961144934,0.9580036429245687,0.9662313790896352
2022-05-24 14:00:00,-0.0035356635889856047,1,-0.0035356635889856047,0.9546164643261648,0.9628151099840526
2022-05-24 15:00:00,0.015418300921021588,1,0.015418300921021588,0.9693350282373072,0.9776600830810932
2022-05-24 16:00:00,-0.0009794742626586528,1,-0.0009794742626586528,0.9683855895252553,0.9767024901920865
2022-05-24 17:00:00,-0.0010344217505735553,1,-0.0010344217505735553,0.9673838704085084,0.9756921678923925
2022-05-24 18:00:00,-0.004750299436735106,1,-0.004750299436735106,0.9627885073538002,0.9710573379368265
2022-05-24 19:00:00,0.007905941090408541,1,0.007905941090408541,0.9704002565754617,0.978734460045964
2022-05-24 20:00:00,0.003494851195871451,1,0.003494851195871451,0.9737916610726284,0.9821549913440962
2022-05-24 21:00:00,0.006153352103280829,1,0.006153352103280829,0.9797837440384469,0.9881985368258311
2022-05-24 23:00:00,-0.0011812946563052318,0,0.0,0.9797837440384469,0.9870311831749101
2022-05-25 00:00:00,5.823393620874029e-05,1,5.823393620874029e-05,0.9798408007024956,0.9870886618858672
2022-05-25 02:00:00,0.017303292869478515,1,0.017303292869478515,0.9967952730425151,1.00416854609062
2022-05-25 03:00:00,-0.012152001093382991,1,-0.012152001093382991,0.9846822157946234,0.991965888820586
2022-05-25 06:00:00,-0.002558017285552938,1,-0.002558017285552938,0.9821633816658443,0.9894284229303041
2022-05-25 07:00:00,-0.0032955996516891295,1,-0.0032955996516891295,0.9789265643673245,0.9861676629643237
2022-05-25 08:00:00,0.0006799702425808185,0,0.0,0.9789265643673245,0.9868382276293349
2022-05-25 09:00:00,-0.001271956913269423,1,-0.001271956913269423,0.9776814119561944,0.9855830119234232
2022-05-25 10:00:00,-0.005132425118283823,1,-0.005132425118283823,0.9726635353197912,0.9805245809168737
2022-05-25 11:00:00,-0.009542203497375557,1,-0.009542203497375557,0.963382181931293,0.971168215831586
2022-05-25 12:00:00,0.0038545565711349816,1,0.0038545565711349816,0.9670955930511707,0.9749116386595971
2022-05-25 13:00:00,0.007722293955682025,1,0.007722293955682025,0.9745637895039564,0.9824401929141421
2022-05-25 14:00:00,-0.0008064416666321295,1,-0.0008064416666321295,0.9737778606573095,0.9816479122076021
2022-05-25 15:00:00,-0.0026133745753567084,1,-0.0026133745753567084,0.9712330143542225,0.9790824985118867
2022-05-25 16:00:00,-0.0057988422091782565,1,-0.0057988422091782565,0.9656009873556378,0.9734049535932482
2022-05-25 17:00:00,0.004390152332355957,1,0.004390152332355957,0.9698401227824024,0.9776783496205924
2022-05-25 18:00:00,0.006316236044216161,1,0.006316236044216161,0.9759658619230477,0.9838535968521158
2022-05-25 19:00:00,-0.00817728754994651,1,-0.00817728754994651,0.9679851084311716,0.9758083430836069
2022-05-25 20:00:00,0.002283079522288567,1,0.002283079522288567,0.9701950954101111,0.9780361911293793
2022-05-25 21:00:00,0.0024430436880360507,0,0.0,0.9701950954101111,0.9804255762727888
2022-05-25 22:00:00,-0.0014539194902096764,1,-0.0014539194902096764,0.9687845098515885,0.9790001164187457
2022-05-25 23:00:00,-0.009205352138973,1,-0.009205352138973,0.9598665072916223,0.9699880756030156
2022-05-26 00:00:00,0.0067505422906346535,0,0.0,0.9598665072916223,0.976536021128785
2022-05-26 01:00:00,-0.005736772507886179,1,-0.005736772507886179,0.954359971501351,0.9709338561298129
2022-05-26 02:00:00,0.00405459515035167,1,0.00405459515035167,0.9582295148134902,0.974870599834189
2022-05-26 03:00:00,-0.003926484439214617,1,-0.003926484439214617,0.9544670415343788,0.9710427855936923
2022-05-26 04:00:00,-0.003951430828421643,1,-0.003951430828421643,0.9506955310417474,0.9672057771949809
2022-05-26 05:00:00,-0.006100708239667241,1,-0.006100708239667241,0.9448956149821062,0.9613051369405937
2022-05-26 06:00:00,-0.003407088233267297,1,-0.003407088233267297,0.9416762722506348,0.9580298855199441
2022-05-26 07:00:00,0.0025154795195199142,0,0.0,0.9416762722506348,0.9604397900760575
2022-05-26 08:00:00,-0.04696921899895001,1,-0.04696921899895001,0.8974464731931798,0.9153286832406696
2022-05-26 09:00:00,0.0022070961143494383,0,0.0,0.8974464731931798,0.9173489016208027
2022-05-26 10:00:00,-0.0017254020196663111,1,-0.0017254020196663111,0.8958980172357899,0.9157661059732075
2022-05-26 11:00:00,-0.009628486164848016,0,0.0,0.8958980172357899,0.9069486646916077
2022-05-26 12:00:00,-0.0027054269530023545,1,-0.0027054269530023545,0.8934742305928188,0.9044949813291615
2022-05-26 13:00:00,-0.0011124912722683122,1,-0.0011124912722683122,0.8924802483092876,0.9034887385566224
2022-05-26 14:00:00,0.020771278778835,1,0.020771278778835,0.9110182043515237,0.9222553550187199
2022-05-26 15:00:00,0.0059891190353502655,1,0.0059891190353502655,0.916474400820756,0.9277788521209163
2022-05-26 16:00:00,0.011848516966532996,1,0.011848516966532996,0.9273332633082739,0.9387716555914615
2022-05-26 17:00:00,-0.0045673564930091,1,-0.0045673564930091,0.9230978017069196,0.9344839507748429
2022-05-26 18:00:00,-0.005183459867752815,1,-0.005183459867752815,0.9183129612977609,0.9296400907189424
2022-05-26 19:00:00,-0.017543649369874847,1,-0.017543649369874847,0.9022024006929414,0.9133308109271906
2022-05-26 20:00:00,3.926650174745916e-05,1,3.926650174745916e-05,0.9022378270250848,0.9133666742330738
2022-05-26 22:00:00,-0.012025877275201102,1,-0.012025877275201102,0.891387625644237,0.9023826387014883
2022-05-27 00:00:00,-0.015027270783986468,1,-0.015027270783986468,0.8779925024201863,0.8888222904389528
2022-05-27 01:00:00,-0.01627930937442368,1,-0.01627930937442368,0.8636993908448637,0.8743528773940132
2022-05-27 02:00:00,-0.0016226424817425977,1,-0.0016226424817425977,0.8622979155218237,0.8729341152711199
2022-05-27 03:00:00,-0.000763430180735214,1,-0.000763430180735214,0.8616396112683292,0.8722676910217285
2022-05-27 05:00:00,-0.009262258279965296,1,-0.009262258279965296,0.8536588826445131,0.8641885223782163
2022-05-27 06:00:00,0.018572989907120308,0,0.0,0.8536588826445131,0.8802390870821961
2022-05-27 07:00:00,0.004036154604179609,1,0.004036154604179609,0.8571043818740975,0.8837918681263017
2022-05-27 08:00:00,-0.00047454583146144813,1,-0.00047454583146144813,0.8566976465625519,0.8833724683794029
2022-05-27 09:00:00,0.006039339695919077,1,0.006039339695919077,0.8618715346668375,0.8887074547939686
2022-05-27 10:00:00,-0.010872682581989035,1,-0.010872682581989035,0.8525006790439532,0.8790448207297464
2022-05-27 11:00:00,0.006133905678810114,1,0.006133905678810114,0.8577298378003304,0.8844367987475492
2022-05-27 12:00:00,0.019959143639785015,1,0.019959143639785015,0.8748493908371167,0.9020893998540632
2022-05-27 13:00:00,0.00338153979902045,1,0.00338153979902045,0.8778077288703812,0.9051398510619442
2022-05-27 14:00:00,-0.02391430273735773,0,0.0,0.8778077288703812,0.883494062644002
2022-05-27 15:00:00,-0.002142378656433741,1,-0.002142378656433741,0.8759271323275967,0.8816012838211076
2022-05-27 16:00:00,-0.010914324335860148,1,-0.010914324335860148,0.8663669795107933,0.8719792014745733
2022-05-27 17:00:00,-0.009119661675508928,1,-0.009119661675508928,0.8584660057708223,0.8640270461690448
2022-05-27 18:00:00,-0.002873648269060003,1,-0.002873648269060003,0.8559990764192922,0.8615441363434001
2022-05-27 19:00:00,0.016632194418110702,0,0.0,0.8559990764192922,0.8758735059188468
2022-05-27 20:00:00,-0.0023306409700627473,0,0.0,0.8559990764192922,0.8738321592413598
2022-05-27 21:00:00,-0.006393262574872716,1,-0.006393262574872716,0.8505264495598951,0.8682455208009618
2022-05-27 22:00:00,0.0029195757582642923,1,0.0029195757582642923,0.8530096259637927,0.8707804293757139
2022-05-27 23:00:00,-0.012347112886310962,0,0.0,0.8530096259637927,0.8600288051150216
2022-05-28 00:00:00,0.012352298204154843,1,0.012352298204154843,0.8635462552347121,0.8706521373799653
2022-05-28 01:00:00,-0.00861702714661472,1,-0.00861702714661472,0.8561050537109971,0.863149704276904
2022-05-28 02:00:00,0.015882149406228896,1,0.015882149406228896,0.8697018420814627,0.8768583768401721
2022-05-28 04:00:00,0.002924576588430039,1,0.002924576588430039,0.8722453517277287,0.8794228163204476
2022-05-28 05:00:00,0.00424532665114663,1,0.00424532665114663,0.8759483181657571,0.8831562534401992
2022-05-28 06:00:00,-0.002030474421303441,0,0.0,0.8759483181657571,0.8813630272575748
2022-05-28 07:00:00,-0.0011957824506334536,1,-0.0011957824506334536,0.8749008745392326,0.880309108816943
2022-05-28 08:00:00,-0.0030919095747521386,1,-0.0030919095747521386,0.8721957601482857,0.8775872726546504
2022-05-28 09:00:00,-0.0019424784379135085,1,-0.0019424784379135085,0.8705015386905581,0.8758825783001314
2022-05-28 10:00:00,0.0019696861314117964,1,0.0019696861314117964,0.8722161534986895,0.8776077920673544
2022-05-28 11:00:00,0.0075264162773347465,1,0.0075264162773347465,0.8787808153537364,0.884213033638686
2022-05-28 12:00:00,0.008201642105054363,0,0.0,0.8787808153537364,0.8914650324852149
2022-05-28 13:00:00,-0.00028570548456863243,1,-0.00028570548456863243,0.8785297428550561,0.8912103360361328
2022-05-28 14:00:00,-0.003553380090468017,1,-0.003553380090468017,0.875407992757911,0.8880435269716427
2022-05-28 15:00:00,0.00818614885485247,0,0.0,0.875407992757911,0.8953131834730207
2022-05-28 16:00:00,-0.005849980729931259,1,-0.005849980729931259,0.8702868728694495,0.8900756186024501
2022-05-28 17:00:00,-0.005491604536065231,1,-0.005491604536065231,0.8655076015307216,0.8851876752978918
2022-05-28 18:00:00,0.006059628466510425,1,0.006059628466510425,0.8707522560309383,0.8905515837333311
