,ETH-close,real,signal,strat,optimal
2022-05-03 14:00:00+00:00,-0.0023429250150152,0.9954660021587843,1.0,0.9974669076243846,0.0
2022-05-03 15:00:00+00:00,-0.000465691575763,0.9950024220276205,1.0,0.9970023956884015,0.0
2022-05-03 16:00:00+00:00,-0.0055867511419602,0.9894435911101045,1.0,0.9914323914157523,0.0
2022-05-03 17:00:00+00:00,0.0007798911074758,0.9902152493681603,1.0,0.992205600721481,1.0
2022-05-03 18:00:00+00:00,-0.0093175069954737,0.9809889118551477,0.0,0.992205600721481,0.0
2022-05-03 19:00:00+00:00,-0.0025706363570651,0.9784671460924551,1.0,0.9896550009305828,0.0
2022-05-03 20:00:00+00:00,-0.0027737399351005,0.9757531326941546,1.0,0.9869099553325297,0.0
2022-05-03 21:00:00+00:00,0.0069250626396217,0.9825102842588689,1.0,0.9937443685928737,1.0
2022-05-03 22:00:00+00:00,2.3123025619797843e-05,0.9825330028693435,0.0,0.9937443685928737,1.0
2022-05-03 23:00:00+00:00,-0.0014183546158053,0.9811394226495428,0.0,0.9937443685928737,0.0
2022-05-04 00:00:00+00:00,0.0037145891143093,0.9847839524685366,1.0,0.997435720606855,1.0
2022-05-04 01:00:00+00:00,-0.0018377064863785,0.9829742086114037,1.0,0.9956027265133502,0.0
2022-05-04 02:00:00+00:00,0.0024403414219307,0.9853730012893677,1.0,0.998032337086648,1.0
2022-05-04 03:00:00+00:00,0.0007410184589138,0.9861031808722384,0.0,0.998032337086648,1.0
2022-05-04 04:00:00+00:00,-0.0006526780570142,0.9854595729641311,0.0,0.998032337086648,0.0
2022-05-04 05:00:00+00:00,6.287406246685556e-05,0.9855215328108802,0.0,0.998032337086648,1.0
2022-05-04 06:00:00+00:00,0.0062867489979858,0.9917172593197725,1.0,1.0043067158817849,1.0
2022-05-04 07:00:00+00:00,0.0045753363796816,0.9962546993746965,1.0,1.0089017569353174,1.0
2022-05-04 08:00:00+00:00,0.0058973437378395,1.002129955787347,0.0,1.0089017569353174,1.0
2022-05-04 09:00:00+00:00,-0.0040244976891726,0.9980968860960303,0.0,1.0089017569353174,0.0
2022-05-04 10:00:00+00:00,0.0103427963754041,1.0084199989518465,0.0,1.0089017569353174,1.0
2022-05-04 11:00:00+00:00,0.0034019518063796,1.01185059518887,0.0,1.0089017569353174,1.0
2022-05-04 12:00:00+00:00,-0.0036928466054744,1.0081139861531796,0.0,1.0089017569353174,0.0
2022-05-04 13:00:00+00:00,-0.0051552248338564,1.0029169318964046,0.0,1.0089017569353174,0.0
2022-05-04 14:00:00+00:00,-0.0021102895277075,1.000800486797863,0.0,1.0089017569353174,0.0
2022-05-04 15:00:00+00:00,0.0019908457039978,1.0027929261475637,0.0,1.0089017569353174,1.0
2022-05-04 16:00:00+00:00,0.0037160757800387,1.0065193806528148,0.0,1.0089017569353174,1.0
2022-05-04 17:00:00+00:00,-0.0008493366256883,1.0056645068783612,0.0,1.0089017569353174,0.0
2022-05-04 18:00:00+00:00,0.0270041218515464,1.0328215937638798,1.0,1.036146262915838,1.0
2022-05-04 19:00:00+00:00,0.0071621577709399,1.0402188249676505,0.0,1.036146262915838,1.0
2022-05-04 20:00:00+00:00,-0.0017144574578527,1.038435414045386,0.0,1.036146262915838,0.0
2022-05-04 21:00:00+00:00,-0.0028899322246129,1.035434406079157,1.0,1.0331518704412253,0.0
2022-05-04 22:00:00+00:00,-0.0033725359435753,1.0319423663274403,1.0,1.0296675286229902,0.0
2022-05-04 23:00:00+00:00,0.0042056060348178,1.0362823093708513,1.0,1.033997904595223,1.0
2022-05-05 00:00:00+00:00,0.0009564820593179,1.0372734948081532,1.0,1.0349869050403406,1.0
2022-05-05 01:00:00+00:00,-0.0005551885363688,1.0366976124547564,1.0,1.0344122921753705,0.0
2022-05-05 02:00:00+00:00,0.001994459806202,1.038765264173983,1.0,1.0364753859151556,1.0
2022-05-05 03:00:00+00:00,-0.0020045733134352,1.0366829830464965,1.0,1.0343976950165177,0.0
2022-05-05 04:00:00+00:00,0.0013234328634867,1.0380549633752778,1.0,1.0357666509200176,1.0
2022-05-05 05:00:00+00:00,-0.0043973775566948,1.0334902437767157,0.0,1.0357666509200176,0.0
2022-05-05 06:00:00+00:00,-0.0004759525712763,1.0329983514378012,1.0,1.03527367511927,0.0
2022-05-05 07:00:00+00:00,0.0013488967404216,1.0343917595469165,1.0,1.0366701524050825,1.0
2022-05-05 08:00:00+00:00,-0.0037736034281313,1.0304883752570595,1.0,1.0327581703641253,0.0
2022-05-05 09:00:00+00:00,-0.0002307361418227,1.0302506043451596,1.0,1.0325198757284597,0.0
2022-05-05 10:00:00+00:00,0.0017845875451909,1.0320891767420994,1.0,1.0343624978388468,1.0
2022-05-05 11:00:00+00:00,-0.0014858272343126,1.0305556705350567,0.0,1.0343624978388468,0.0
2022-05-05 12:00:00+00:00,0.0018460191095168,1.0324580959962855,1.0,1.036271950776025,1.0
2022-05-05 13:00:00+00:00,-0.0102758000221043,1.021848763070625,0.0,1.036271950776025,0.0
2022-05-05 14:00:00+00:00,-0.0227711546622328,0.9985800868453325,1.0,1.0126748419127705,0.0
2022-05-05 15:00:00+00:00,-0.0306012730688027,0.9680222649267098,0.0,1.0126748419127705,0.0
2022-05-05 16:00:00+00:00,0.0040388186011102,0.9719319312565847,0.0,1.0126748419127705,1.0
2022-05-05 17:00:00+00:00,-0.0034055333918999,0.9686219846100367,1.0,1.0092261439234995,0.0
2022-05-05 18:00:00+00:00,-0.0073475877287475,0.9615049496021209,0.0,1.0092261439234995,0.0
2022-05-05 19:00:00+00:00,-0.0001172458852064,0.9613922171031744,1.0,1.0091078163108818,0.0
2022-05-05 20:00:00+00:00,0.0089487002530481,0.9699954278796441,0.0,1.0091078163108818,1.0
2022-05-05 21:00:00+00:00,-0.0036372304847076,0.9664673309393332,1.0,1.005437458599039,0.0
2022-05-05 22:00:00+00:00,-0.0016482403469398,0.9648743604904798,1.0,1.0037802560134517,0.0
2022-05-05 23:00:00+00:00,0.0044186476688807,0.9691378003342239,0.0,1.0037802560134517,1.0
2022-05-06 00:00:00+00:00,-0.0058690455883727,0.9634498864026472,0.0,1.0037802560134517,0.0
2022-05-06 01:00:00+00:00,0.0015555970992795,0.9649486262512363,1.0,1.0053417336680204,1.0
2022-05-06 02:00:00+00:00,0.0034852039803026,0.9683116690442347,1.0,1.0088455546797646,1.0
2022-05-06 03:00:00+00:00,-0.0016914030211166,0.9666738637618308,0.0,1.0088455546797646,0.0
2022-05-06 04:00:00+00:00,-0.0001393195951452,0.966539187150494,0.0,1.0088455546797646,0.0
2022-05-06 05:00:00+00:00,0.0029059083300686,0.9693478614257725,0.0,1.0088455546797646,1.0
2022-05-06 06:00:00+00:00,-0.0017828103418979,0.967619698033526,0.0,1.0088455546797646,0.0
2022-05-06 07:00:00+00:00,-0.0051880283411223,0.9625996596166998,0.0,1.0088455546797646,0.0
2022-05-06 08:00:00+00:00,-0.0028655920741088,0.9598412416615624,1.0,1.0059546148542744,0.0
2022-05-06 09:00:00+00:00,0.0034242243001849,0.9631279533655795,0.0,1.0059546148542744,1.0
2022-05-06 10:00:00+00:00,-0.0147505888155425,0.9489212489487289,1.0,0.9911161919634616,0.0
2022-05-06 11:00:00+00:00,-0.0056433048284227,0.9435661970827436,0.0,0.9911161919634616,0.0
2022-05-06 12:00:00+00:00,0.003658030301759,0.9470177908233878,0.0,0.9911161919634616,1.0
2022-05-06 13:00:00+00:00,-0.0112126096787451,0.9363992499760577,0.0,0.9911161919634616,0.0
2022-05-06 14:00:00+00:00,0.0141942722054713,0.949690755823217,1.0,1.0051843649794412,1.0
2022-05-06 15:00:00+00:00,-0.0006084734664791,0.9491128941969381,1.0,1.0045727369644315,0.0
2022-05-06 16:00:00+00:00,0.0060859912491491,0.9548891869654753,1.0,1.0106865578507307,1.0
2022-05-06 17:00:00+00:00,-0.0085813892332002,0.9466949111775506,1.0,1.0020134631050504,0.0
2022-05-06 18:00:00+00:00,0.0015802198363585,0.948190897255173,1.0,1.0035968646557474,1.0
2022-05-06 19:00:00+00:00,7.977575661044511e-05,0.9482665399014127,0.0,1.0035968646557474,1.0
2022-05-06 20:00:00+00:00,0.004613738267819,0.9526415935246483,0.0,1.0035968646557474,1.0
2022-05-06 21:00:00+00:00,-0.005160204456977,0.9477257681278407,0.0,1.0035968646557474,0.0
2022-05-06 22:00:00+00:00,0.0034307698733675,0.9509771971413478,1.0,1.0070399745440144,1.0
2022-05-06 23:00:00+00:00,-0.0010731385697078,0.9499566668321827,0.0,1.0070399745440144,0.0
2022-05-07 00:00:00+00:00,-0.0017395748708386,0.9483041460861759,1.0,1.0052881531103677,0.0
2022-05-07 01:00:00+00:00,-0.0010263436367284,0.9473308601601572,0.0,1.0052881531103677,0.0
2022-05-07 02:00:00+00:00,-0.0014667901966781,0.9459413245414637,0.0,1.0052881531103677,0.0
2022-05-07 03:00:00+00:00,-0.0041622984351511,0.94200403444658,1.0,1.0011038438038005,0.0
2022-05-07 04:00:00+00:00,-0.0039596250524482,0.9382740516722781,0.0,1.0011038438038005,0.0
2022-05-07 05:00:00+00:00,0.004233915217322,0.9422466244576718,0.0,1.0011038438038005,1.0
2022-05-07 06:00:00+00:00,-0.0033343653618356,0.9391048299507736,1.0,0.9977657978234206,0.0
2022-05-07 07:00:00+00:00,0.0035846892104052,0.9424712289021375,0.0,0.9977657978234206,1.0
2022-05-07 08:00:00+00:00,0.0045264209380637,0.9467372504061629,0.0,0.9977657978234206,1.0
2022-05-07 09:00:00+00:00,-0.0003085944789493,0.946445092517672,0.0,0.9977657978234206,0.0
2022-05-07 10:00:00+00:00,0.0013735102196761,0.9477450445246073,0.0,0.9977657978234206,1.0
2022-05-07 11:00:00+00:00,-0.0001330221432382,0.9476189734475412,1.0,0.9976330728785443,0.0
2022-05-07 12:00:00+00:00,-0.0010146444626049,0.9466574771034733,1.0,0.9966208300054366,0.0
2022-05-07 13:00:00+00:00,-0.0036679021788514,0.9431852300805795,1.0,0.992965322291571,0.0
2022-05-07 14:00:00+00:00,0.0037288495291654,0.9467022258816813,1.0,0.9966679405660754,1.0
2022-05-07 15:00:00+00:00,0.0019183560604834,0.9485183378341745,1.0,0.9985799045501499,1.0
2022-05-07 16:00:00+00:00,-0.0016316176730758,0.9469707185509277,0.0,0.9985799045501499,0.0
2022-05-07 17:00:00+00:00,-0.001375019697014,0.9456686151604247,1.0,0.9972068375123511,0.0
2022-05-07 18:00:00+00:00,0.0017977855278992,0.9473687245109486,1.0,0.9989996015331529,1.0
2022-05-07 19:00:00+00:00,-0.0011557993759736,0.9462737563303418,1.0,0.997844958417103,0.0
2022-05-07 20:00:00+00:00,-0.0034249393899131,0.943032826068645,1.0,0.9944273999139941,0.0
2022-05-07 21:00:00+00:00,-0.0130141627745393,0.9307600433684539,1.0,0.9814857598640515,0.0
2022-05-07 22:00:00+00:00,-0.0135364541106457,0.9181608527533741,0.0,0.9814857598640515,0.0
2022-05-07 23:00:00+00:00,0.0124147294563163,0.929559571337688,1.0,0.9936706400379908,1.0
2022-05-08 00:00:00+00:00,-0.0065256227133033,0.9234936162855983,0.0,0.9936706400379908,0.0
2022-05-08 01:00:00+00:00,-0.0059368812545473,0.9180109443463783,0.0,0.9936706400379908,0.0
2022-05-08 02:00:00+00:00,-0.0209152298423621,0.89881053444757,1.0,0.9728877902139892,0.0
2022-05-08 03:00:00+00:00,-0.0025613323830463,0.8965083819194662,0.0,0.9728877902139892,0.0
2022-05-08 04:00:00+00:00,-0.0004443351444621,0.8961100317380746,0.0,0.9728877902139892,0.0
2022-05-08 05:00:00+00:00,-0.0011817712221133,0.8950510346907196,0.0,0.9728877902139892,0.0
2022-05-08 06:00:00+00:00,0.0087052274534156,0.9028426575301173,1.0,0.9813569997144529,1.0
2022-05-08 07:00:00+00:00,-0.001431169606323,0.9015505365593683,0.0,0.9813569997144529,0.0
2022-05-08 08:00:00+00:00,0.0024011101519185,0.9037152587051687,0.0,0.9813569997144529,1.0
2022-05-08 09:00:00+00:00,-0.004226515320249,0.8998956923191085,0.0,0.9813569997144529,0.0
2022-05-08 10:00:00+00:00,0.0059019769585932,0.9052068559603133,1.0,0.9871489461149219,1.0
2022-05-08 11:00:00+00:00,0.0003772260424386,0.9055483235601754,0.0,0.9871489461149219,1.0
2022-05-08 12:00:00+00:00,-0.0046596647679433,0.901328771941212,0.0,0.9871489461149219,0.0
2022-05-08 13:00:00+00:00,-0.0092421805324834,0.8929985287118097,0.0,0.9871489461149219,0.0
2022-05-08 14:00:00+00:00,-0.0030438393427943,0.8902803846570593,0.0,0.9871489461149219,0.0
2022-05-08 15:00:00+00:00,0.0015066541394082,0.8916217292838368,0.0,0.9871489461149219,1.0
2022-05-08 16:00:00+00:00,-0.0017762717923619,0.8900379667566529,0.0,0.9871489461149219,0.0
2022-05-08 17:00:00+00:00,-0.0012632192046446,0.8889136537041831,1.0,0.9859019606083449,0.0
2022-05-08 18:00:00+00:00,0.0158580841503577,0.903010121227026,0.0,0.9859019606083449,1.0
2022-05-08 19:00:00+00:00,-1.0959306190105876e-05,0.9030002248626147,1.0,0.9858911558068851,0.0
2022-05-08 20:00:00+00:00,-0.0070040263979225,0.8966755874503469,1.0,0.9789859481261354,0.0
2022-05-08 21:00:00+00:00,0.004200578612453,0.9004421437452996,1.0,0.983098255561726,1.0
2022-05-08 22:00:00+00:00,-0.005664726338851,0.8953413854170142,1.0,0.9775292729797671,0.0
2022-05-08 23:00:00+00:00,-0.0097126645637442,0.8866452348704208,0.0,0.9775292729797671,0.0
2022-05-09 00:00:00+00:00,0.0040786365553684,0.8902615385370065,0.0,0.9775292729797671,1.0
2022-05-09 01:00:00+00:00,-0.0064299254699343,0.8845372231954646,0.0,0.9775292729797671,0.0
2022-05-09 02:00:00+00:00,-0.0294433090870812,0.858493520333892,0.0,0.9775292729797671,0.0
2022-05-09 03:00:00+00:00,0.0108790411608266,0.8678331066779074,0.0,0.9775292729797671,1.0
2022-05-09 04:00:00+00:00,0.0004508858215694,0.8682244003211971,0.0,0.9775292729797671,1.0
2022-05-09 05:00:00+00:00,-0.0074087583282618,0.8617919355645173,1.0,0.9702869948374585,0.0
2022-05-09 06:00:00+00:00,0.0031493674303941,0.8645060350181605,1.0,0.9733427850971347,1.0
2022-05-09 07:00:00+00:00,-0.0008688094712177,0.8637549439870118,1.0,0.9724971356667008,0.0
2022-05-09 08:00:00+00:00,0.002625034085691,0.8660223301566619,1.0,0.9750499737960628,1.0
2022-05-09 09:00:00+00:00,-0.0048690566580325,0.8618056183640077,0.0,0.9750499737960628,0.0
2022-05-09 10:00:00+00:00,-0.027248450779271,0.8383227503907169,0.0,0.9750499737960628,0.0
2022-05-09 11:00:00+00:00,0.0105368997307442,0.8471560731535857,0.0,0.9750499737960628,1.0
2022-05-09 12:00:00+00:00,-0.0007010135898711,0.8465622052335632,1.0,0.9743664505136284,0.0
2022-05-09 13:00:00+00:00,0.0045042315990295,0.8503753174689204,0.0,0.9743664505136284,1.0
2022-05-09 14:00:00+00:00,-0.0095077519858373,0.8422901598555482,0.0,0.9743664505136284,0.0
2022-05-09 15:00:00+00:00,-0.0032365891607825,0.839564012653926,0.0,0.9743664505136284,0.0
2022-05-09 16:00:00+00:00,-0.020772145081833,0.8221244671775928,1.0,0.9541267692406886,0.0
2022-05-09 17:00:00+00:00,-0.0064217712595432,0.8168449719025044,0.0,0.9541267692406886,0.0
2022-05-09 18:00:00+00:00,-0.0086624767214045,0.8097690713484026,0.0,0.9541267692406886,0.0
2022-05-09 19:00:00+00:00,-0.0133795770055762,0.7989347037015627,0.0,0.9541267692406886,0.0
2022-05-09 20:00:00+00:00,0.0150320488101849,0.8109443291637553,1.0,0.9684692494070187,1.0
2022-05-09 21:00:00+00:00,-0.0053622207665267,0.8065958666414162,1.0,0.9632761034861059,0.0
2022-05-09 22:00:00+00:00,0.0035267294641303,0.8094405120499463,1.0,0.9666733177023631,1.0
2022-05-09 23:00:00+00:00,-0.0203641360035874,0.7929569553757477,0.0,0.9666733177023631,0.0
2022-05-10 00:00:00+00:00,0.0104772912257855,0.8012649963267316,1.0,0.9768014355721271,1.0
2022-05-10 01:00:00+00:00,0.0203308050451491,0.8175553587565526,0.0,0.9768014355721271,1.0
2022-05-10 02:00:00+00:00,0.0035042941602956,0.8204203132259615,1.0,0.9802244351385708,1.0
2022-05-10 03:00:00+00:00,-0.0086360544916965,0.8133351186948474,0.0,0.9802244351385708,0.0
2022-05-10 04:00:00+00:00,0.0150107344987246,0.8255438762200645,0.0,0.9802244351385708,1.0
2022-05-10 05:00:00+00:00,0.0251143156581961,0.846276845717146,0.0,0.9802244351385708,1.0
2022-05-10 06:00:00+00:00,0.0019947936262596,0.8479649933750337,0.0,0.9802244351385708,1.0
2022-05-10 07:00:00+00:00,-0.008564991261673,0.840702180616572,0.0,0.9802244351385708,0.0
2022-05-10 08:00:00+00:00,0.0011852411426793,0.841698615429779,0.0,0.9802244351385708,1.0
2022-05-10 09:00:00+00:00,-0.0048867696108506,0.8375854282144017,1.0,0.9754343041571225,0.0
2022-05-10 10:00:00+00:00,-0.0009225219256923,0.8368127372922336,1.0,0.9745344446244651,0.0
2022-05-10 11:00:00+00:00,0.0111521625137813,0.8461450089321189,1.0,0.9854026111261949,1.0
2022-05-10 12:00:00+00:00,0.018368039763366,0.8616870341017577,0.0,0.9854026111261949,1.0
2022-05-10 13:00:00+00:00,-0.01037443375841,0.8527475190459883,1.0,0.975179617011702,0.0
2022-05-10 14:00:00+00:00,-0.0236069337748852,0.8326167648371721,1.0,0.9521586163742888,0.0
2022-05-10 15:00:00+00:00,-0.0020905673419625,0.8308761234202331,1.0,0.9501680646665286,0.0
2022-05-10 16:00:00+00:00,-0.0039864789075494,0.8275638532794319,0.0,0.9501680646665286,0.0
2022-05-10 17:00:00+00:00,0.0216464220845373,0.8454776497494246,0.0,0.9501680646665286,1.0
2022-05-10 18:00:00+00:00,-0.0079494642798799,0.8387565553733048,1.0,0.9426147375765794,0.0
2022-05-10 19:00:00+00:00,-0.0101000224588582,0.83028509532652,1.0,0.9330943075570053,0.0
2022-05-10 20:00:00+00:00,-0.0113237929000528,0.8208831188590419,0.0,0.9330943075570053,0.0
2022-05-10 21:00:00+00:00,-0.0260868680976881,0.7994688492137472,1.0,0.9087527994330621,0.0
2022-05-10 22:00:00+00:00,0.0226749324635682,0.8175967513763955,0.0,0.9087527994330621,1.0
2022-05-10 23:00:00+00:00,0.0101722745130028,0.8259135699723356,0.0,0.9087527994330621,1.0
2022-05-11 00:00:00+00:00,0.0067730349769261,0.8315075114696762,1.0,0.9149078139290018,1.0
2022-05-11 01:00:00+00:00,-0.0065544290209732,0.8260574545053421,1.0,0.9089111156018703,0.0
2022-05-11 02:00:00+00:00,0.0126113354714409,0.8364751421827935,1.0,0.9203736985944472,1.0
2022-05-11 03:00:00+00:00,-0.0047552519495484,0.83249749213218,1.0,0.9159970897698929,0.0
2022-05-11 04:00:00+00:00,-0.0031913448635091,0.8298407055367798,1.0,0.9130738271624664,0.0
2022-05-11 05:00:00+00:00,0.0102209817273586,0.8383224922246896,1.0,0.9224063380656234,1.0
2022-05-11 06:00:00+00:00,-0.0323760810136499,0.8111808953008581,0.0,0.9224063380656234,0.0
2022-05-11 07:00:00+00:00,-0.0045320153146473,0.8075046110604053,1.0,0.9182259784151823,0.0
2022-05-11 08:00:00+00:00,0.0316743663112575,0.8330818079091621,0.0,0.9182259784151823,1.0
2022-05-11 09:00:00+00:00,0.0265204165619916,0.8551754844851301,1.0,0.9425777138607953,1.0
2022-05-11 10:00:00+00:00,0.0045200475853801,0.8590409183688534,1.0,0.9468382099803649,1.0
2022-05-11 11:00:00+00:00,-0.0146861123109978,0.8464249469619457,0.0,0.9468382099803649,0.0
2022-05-11 12:00:00+00:00,-0.0959819215904803,0.7651834540704179,1.0,0.8559588591511589,0.0
2022-05-11 13:00:00+00:00,0.0705096628788901,0.8191362814574278,1.0,0.9163122297481066,1.0
2022-05-11 14:00:00+00:00,0.0090255880126677,0.8265294680600912,0.0,0.9163122297481066,1.0
2022-05-11 15:00:00+00:00,-0.0346319539530269,0.7979051375814143,1.0,0.8845785468008748,0.0
2022-05-11 16:00:00+00:00,-0.0246669542709232,0.7782232480401589,0.0,0.8845785468008748,0.0
2022-05-11 17:00:00+00:00,-0.0140853636420735,0.7672616905967977,1.0,0.8721189362992076,0.0
2022-05-11 18:00:00+00:00,-0.0009964210046983,0.7664971749321867,1.0,0.8712499386724839,0.0
2022-05-11 19:00:00+00:00,-0.0275600408037429,0.745372481515102,0.0,0.8712499386724839,0.0
2022-05-11 20:00:00+00:00,-0.0318556798392157,0.7216281343829952,1.0,0.843495679566197,0.0
2022-05-11 21:00:00+00:00,0.0170108298978424,0.7339036278264818,0.0,0.843495679566197,1.0
2022-05-11 22:00:00+00:00,0.0001708434589644,0.7340290104608063,0.0,0.843495679566197,1.0
2022-05-11 23:00:00+00:00,-0.0049100018617231,0.7304249266528849,0.0,0.843495679566197,0.0
2022-05-12 00:00:00+00:00,0.0402028734953052,0.7597901075769286,0.0,0.843495679566197,1.0
2022-05-12 01:00:00+00:00,-0.0240061061806277,0.7415505055794462,1.0,0.8232466327196302,0.0
2022-05-12 02:00:00+00:00,-0.0264387177408732,0.7219448610718294,0.0,0.8232466327196302,0.0
2022-05-12 03:00:00+00:00,-0.030118273149791,0.7002011285469801,0.0,0.8232466327196302,0.0
2022-05-12 04:00:00+00:00,-0.0476853614284769,0.66681178465959,1.0,0.783989819493618,0.0
2022-05-12 05:00:00+00:00,-0.0444772946578102,0.6371538004319851,1.0,0.7491200732832769,0.0
2022-05-12 06:00:00+00:00,0.0078586569517384,0.6421609735750765,1.0,0.7550071509548714,1.0
2022-05-12 07:00:00+00:00,0.0440967298322503,0.6704781725356315,1.0,0.7883004973119454,1.0
2022-05-12 08:00:00+00:00,-0.0076268308372836,0.6653645489336112,1.0,0.7822882627700007,0.0
2022-05-12 09:00:00+00:00,0.0040414150792282,0.6680535632548554,0.0,0.7822882627700007,1.0
2022-05-12 10:00:00+00:00,0.0347921034838154,0.69129655196035,1.0,0.8095057169624689,1.0
2022-05-12 11:00:00+00:00,-0.0123316315336581,0.6827717376010867,0.0,0.8095057169624689,0.0
2022-05-12 12:00:00+00:00,0.0087179384733024,0.6887240996008028,0.0,0.8095057169624689,1.0
2022-05-12 13:00:00+00:00,-0.0217478619206812,0.6737458229812391,1.0,0.791900698405967,0.0
2022-05-12 14:00:00+00:00,0.0439650051783604,0.703367061577508,1.0,0.8267166167121326,1.0
2022-05-12 15:00:00+00:00,-0.0099008041547321,0.6964031620519396,0.0,0.8267166167121326,0.0
2022-05-12 16:00:00+00:00,0.024097178333009,0.7131845132395767,1.0,0.8466381544559067,1.0
2022-05-12 17:00:00+00:00,-0.04260272385795,0.6828009103622644,0.0,0.8466381544559067,0.0
2022-05-12 18:00:00+00:00,-0.0152317627477025,0.6724006488917111,0.0,0.8466381544559067,0.0
2022-05-12 19:00:00+00:00,0.0198224655932539,0.6857292876192487,1.0,0.863420610142545,1.0
2022-05-12 20:00:00+00:00,-0.0071994386374244,0.6807924216911491,0.0,0.863420610142545,0.0
2022-05-12 21:00:00+00:00,-0.0130761840957641,0.6718902546541146,1.0,0.8521303632922441,0.0
2022-05-12 22:00:00+00:00,0.0024325491924397,0.6735246607504816,0.0,0.8521303632922441,1.0
2022-05-12 23:00:00+00:00,0.0274498186994671,0.6920127905777024,1.0,0.8755211872729273,1.0
2022-05-13 00:00:00+00:00,0.0212584478328041,0.7067239083858317,0.0,0.8755211872729273,1.0
2022-05-13 01:00:00+00:00,0.0047418335731119,0.7100750755415365,0.0,0.8755211872729273,1.0
2022-05-13 02:00:00+00:00,0.0211368357063312,0.7250838157524188,1.0,0.8940269347657273,1.0
2022-05-13 03:00:00+00:00,0.0208709336874843,0.7402169919888556,1.0,0.9126861116360476,1.0
2022-05-13 04:00:00+00:00,-0.0066788434157722,0.7352731986056681,1.0,0.9065904240086805,0.0
2022-05-13 05:00:00+00:00,0.0112822865596386,0.7435687615319594,1.0,0.9168188369645708,1.0
2022-05-13 06:00:00+00:00,-0.0061296754341255,0.7390109263608139,1.0,0.9111990350620855,0.0
2022-05-13 07:00:00+00:00,-0.0176506330505388,0.7259669156792804,1.0,0.8951157952581996,0.0
2022-05-13 08:00:00+00:00,0.0040945717822578,0.7289394393270735,0.0,0.8951157952581996,1.0
2022-05-13 09:00:00+00:00,0.0045144440368904,0.7322301956321979,1.0,0.8991567454224295,1.0
2022-05-13 10:00:00+00:00,0.0082632992154385,0.7382808328332859,1.0,0.906586746651435,1.0
2022-05-13 11:00:00+00:00,0.0051714973761938,0.7420988502231775,1.0,0.911275157633035,1.0
