,BTC-close_x,BTC-close_y,signal,real,strat
2022-05-03 08:00:00+00:00,True,0.0002145249068787,0,0.9913869645691714,0.9930128864364587
2022-05-03 09:00:00+00:00,False,-0.0024953307528999,1,0.988913126188458,0.990534990842908
2022-05-03 10:00:00+00:00,False,-0.0007774884836739,0,0.9881442576214925,0.990534990842908
2022-05-03 11:00:00+00:00,True,0.0031807809395059,0,0.9912873280416171,0.990534990842908
2022-05-03 12:00:00+00:00,False,-0.002007509441009,0,0.9892973093718209,0.990534990842908
2022-05-03 13:00:00+00:00,False,-0.0033079415165848,0,0.9860247717299043,0.990534990842908
2022-05-03 14:00:00+00:00,False,-0.0019234906460678,0,0.9841281623046907,0.990534990842908
2022-05-03 15:00:00+00:00,True,0.0012541123771645,0,0.9853623696137532,0.990534990842908
2022-05-03 16:00:00+00:00,False,-0.0039715801095016,0,0.9814489240259439,0.990534990842908
2022-05-03 17:00:00+00:00,False,-0.0012904889633004,1,0.9801823750214453,0.9892567163694623
2022-05-03 18:00:00+00:00,False,-0.0098245905267817,0,0.9705524845452912,0.9892567163694623
2022-05-03 19:00:00+00:00,False,-0.000624236585666,1,0.9699466301761289,0.9886391861344886
2022-05-03 20:00:00+00:00,False,-0.0022897448899866,1,0.9677256998361234,0.9863754546099968
2022-05-03 21:00:00+00:00,True,0.0045285561521968,0,0.9721081000077553,0.9863754546099968
2022-05-03 22:00:00+00:00,False,-0.0008305013663804,1,0.9713007629024294,0.985556268447179
2022-05-03 23:00:00+00:00,False,-0.000549508900979,1,0.9707670244876868,0.9850146965052516
2022-05-04 00:00:00+00:00,True,0.0038011869255061,1,0.9744570914088819,0.9887589214910388
2022-05-04 01:00:00+00:00,False,-0.0003189073290759,0,0.9741463299005616,0.9887589214910388
2022-05-04 02:00:00+00:00,True,0.0024985606443035,1,0.9765802935822439,0.9912293956189804
2022-05-04 03:00:00+00:00,True,0.0011768980759778,1,0.9777296290507987,0.9923959715875371
2022-05-04 04:00:00+00:00,False,-0.00069865200535,0,0.9770465362847722,0.9923959715875371
2022-05-04 05:00:00+00:00,True,0.0026424651604255,1,0.9796283477170192,0.9950183433678038
2022-05-04 06:00:00+00:00,True,0.0073038389626389,1,0.9867833954119805,1.002285797112634
2022-05-04 07:00:00+00:00,True,0.0070276645331448,0,0.9937181780818135,1.002285797112634
2022-05-04 08:00:00+00:00,True,0.00805244174417,0,1.0017200358209402,1.002285797112634
2022-05-04 09:00:00+00:00,False,-0.0022241355505436,1,0.9994920746775791,1.000056577639471
2022-05-04 10:00:00+00:00,True,0.0025018261743312,1,1.001992630111044,1.0025585453612216
2022-05-04 11:00:00+00:00,True,0.00096060285322,1,1.002955147090434,1.0035216059604157
2022-05-04 12:00:00+00:00,False,-0.0009957328595849,0,1.0019564716937863,1.0035216059604157
2022-05-04 13:00:00+00:00,False,-0.0035019212249165,0,0.9984476990591193,1.0035216059604157
2022-05-04 14:00:00+00:00,False,-0.000811911958605,1,0.9976370474322116,1.002706834767818
2022-05-04 15:00:00+00:00,True,0.0044808733046588,0,1.0021073326457892,1.002706834767818
2022-05-04 16:00:00+00:00,True,0.0045231267506844,0,1.0066399911291364,1.002706834767818
2022-05-04 17:00:00+00:00,False,-0.0029038253406379,0,1.003716884413996,1.002706834767818
2022-05-04 18:00:00+00:00,True,0.0142868236121505,1,1.018056810498156,1.0170323304508437
2022-05-04 19:00:00+00:00,True,0.0054007684517458,1,1.0235550996023794,1.0225250865755482
2022-05-04 20:00:00+00:00,True,0.0003274552001151,0,1.0238902680423485,1.0225250865755482
2022-05-04 21:00:00+00:00,False,-0.001490576261982,0,1.02236408151393,1.0225250865755482
2022-05-04 22:00:00+00:00,False,-0.0012534816068103,1,1.021082566942289,1.0212433701870236
2022-05-04 23:00:00+00:00,False,-0.0004590752196763,1,1.0206138132385623,1.020774542662512
2022-05-05 00:00:00+00:00,False,-0.0009508510766651,0,1.019643361495385,1.020774542662512
2022-05-05 01:00:00+00:00,False,-0.0002201588473171,1,1.0194188779882436,1.020549810115829
2022-05-05 02:00:00+00:00,True,0.0027015054693193,0,1.0221728436626563,1.020549810115829
2022-05-05 03:00:00+00:00,False,-0.0008995823402798,0,1.0212533150237837,1.020549810115829
2022-05-05 04:00:00+00:00,True,0.0008878035443296,1,1.0221599873365201,1.0214558578544148
2022-05-05 05:00:00+00:00,False,-0.0035390240386556,0,1.0185425385699842,1.0214558578544148
2022-05-05 06:00:00+00:00,False,-0.001136596606126,0,1.0173848665774508,1.0214558578544148
2022-05-05 07:00:00+00:00,True,0.0006961011523529,1,1.0180930693554617,1.0221668944541449
2022-05-05 08:00:00+00:00,False,-0.0027973646467172,0,1.015245091796179,1.0221668944541449
2022-05-05 09:00:00+00:00,False,-0.0001969732600143,0,1.0150451156607345,1.0221668944541449
2022-05-05 10:00:00+00:00,True,0.0013235727757228,1,1.0163886017419534,1.0235198067278894
2022-05-05 11:00:00+00:00,False,-0.0011252692365008,0,1.0152448909160832,1.0235198067278894
2022-05-05 12:00:00+00:00,True,0.0007581147112738,0,1.0160145630034323,1.0235198067278894
2022-05-05 13:00:00+00:00,False,-0.0102460231847105,1,1.0056044542348956,1.0130327990581451
2022-05-05 14:00:00+00:00,False,-0.0234005497610014,1,0.9820727571636874,0.9893272746342585
2022-05-05 15:00:00+00:00,False,-0.0334974448492544,0,0.9491758291426415,0.9893272746342585
2022-05-05 16:00:00+00:00,True,0.0038505115197362,0,0.9528306416070105,0.9893272746342585
2022-05-05 17:00:00+00:00,False,-0.0046715558989184,0,0.948379440002541,0.9893272746342585
2022-05-05 18:00:00+00:00,False,-0.012954335854909,0,0.9360938142188576,0.9893272746342585
2022-05-05 19:00:00+00:00,False,-0.0028671901472179,0,0.9334098552578577,0.9893272746342585
2022-05-05 20:00:00+00:00,True,0.0035396834073586,0,0.936713830634779,0.9893272746342585
2022-05-05 21:00:00+00:00,True,0.0016866644885498,0,0.9382937525888442,0.9893272746342585
2022-05-05 22:00:00+00:00,False,-0.0051674035138087,0,0.9334452101547318,0.9893272746342585
2022-05-05 23:00:00+00:00,True,0.0074880917487343,1,0.940434933530787,0.9967354480362451
2022-05-06 00:00:00+00:00,False,-0.0051818047927689,0,0.9355617832849299,0.9967354480362451
2022-05-06 01:00:00+00:00,False,-0.0019279350793252,0,0.9337580809040589,0.9967354480362451
2022-05-06 02:00:00+00:00,True,0.0037312280922923,0,0.9372421452869331,0.9967354480362451
2022-05-06 03:00:00+00:00,False,-0.0008122075251847,0,0.9364809101636107,0.9967354480362451
2022-05-06 04:00:00+00:00,False,-0.0007839095302548,0,0.9357467938532318,0.9967354480362451
2022-05-06 05:00:00+00:00,True,0.0027307550251591,1,0.9383020891128231,0.9994572883697244
2022-05-06 06:00:00+00:00,False,-0.0016220448233723,1,0.9367801210664183,0.9978361238489426
2022-05-06 07:00:00+00:00,False,-0.0016258595295536,1,0.9352570481794861,0.9962137824780499
2022-05-06 08:00:00+00:00,False,-0.00296458340381,0,0.9324844006561568,0.9962137824780499
2022-05-06 09:00:00+00:00,True,0.0034826620881753,1,0.935731928726137,0.999683258450004
2022-05-06 10:00:00+00:00,False,-0.0127251921171045,0,0.9238245601629881,0.999683258450004
2022-05-06 11:00:00+00:00,False,-0.0022146670100832,0,0.9217785963864905,0.999683258450004
2022-05-06 12:00:00+00:00,True,0.0011508704915477,1,0.922839444172812,1.0008337644130485
2022-05-06 13:00:00+00:00,False,-0.0060535724839118,0,0.9172529687064991,1.0008337644130485
2022-05-06 14:00:00+00:00,True,0.0123203870025467,1,0.9285538802601981,1.013164423715833
2022-05-06 15:00:00+00:00,False,-0.0017688753866068,0,0.9269113841562677,1.013164423715833
2022-05-06 16:00:00+00:00,True,0.0045493830852758,1,0.9311282591288979,1.0177736968076891
2022-05-06 17:00:00+00:00,False,-0.0075164327918875,0,0.9241294961485282,1.0177736968076891
2022-05-06 18:00:00+00:00,True,0.0025047802872073,0,0.926444237493308,1.0177736968076891
2022-05-06 19:00:00+00:00,False,-0.0006075552158083,0,0.9258813714646633,1.0177736968076891
2022-05-06 20:00:00+00:00,True,0.0024872402557145,0,0.9281842608837865,1.0177736968076891
2022-05-06 21:00:00+00:00,False,-0.0031867152852932,0,0.9252264019120595,1.0177736968076891
2022-05-06 22:00:00+00:00,True,0.0017000067739734,0,0.9267992930627691,1.0177736968076891
2022-05-06 23:00:00+00:00,False,-9.027473430178734e-05,0,0.9267156265028368,1.0177736968076891
2022-05-07 00:00:00+00:00,False,-0.0007128337716515,0,0.9260550323075484,1.0177736968076891
2022-05-07 01:00:00+00:00,True,0.0001556402846081,0,0.9261991637763395,1.0177736968076891
2022-05-07 02:00:00+00:00,False,-0.0014027134453256,1,0.924899971756261,1.0163460519588783
2022-05-07 03:00:00+00:00,False,-0.0030670649373327,1,0.9220632434823475,1.0132288526187188
2022-05-07 04:00:00+00:00,False,-0.0017543123896065,1,0.9204456565103056,1.0114513326890628
2022-05-07 05:00:00+00:00,True,0.0024076480800687,0,0.9226617657280103,1.0114513326890628
2022-05-07 06:00:00+00:00,False,-0.0014891912798706,1,0.9212877458722182,1.0099450881844088
2022-05-07 07:00:00+00:00,True,0.0030684063278616,0,0.9241146310214339,1.0099450881844088
2022-05-07 08:00:00+00:00,True,0.0026233990413078,0,0.926538952458514,1.0099450881844088
2022-05-07 09:00:00+00:00,False,-0.0008026193749975,1,0.925795294343581,1.0091344866889485
2022-05-07 10:00:00+00:00,True,0.0014757970584304,0,0.9271615803156821,1.0091344866889485
2022-05-07 11:00:00+00:00,False,-0.0002643268683386,0,0.9269165065987134,1.0091344866889485
2022-05-07 12:00:00+00:00,False,-0.0008720758558625,1,0.9261081650929083,1.0082544448677888
2022-05-07 13:00:00+00:00,False,-0.0028992982706915,1,0.9234231012913812,1.0053312144993667
2022-05-07 14:00:00+00:00,True,0.0020088594738134,1,0.9252781285367485,1.0073507836339342
2022-05-07 15:00:00+00:00,False,-0.0003911099609509,0,0.9249162430440278,1.0073507836339342
2022-05-07 16:00:00+00:00,False,-0.0005809761267678,1,0.9243788887875595,1.006765536877362
2022-05-07 17:00:00+00:00,False,-0.0013044248306856,1,0.9231731060120634,1.0054522869123808
2022-05-07 18:00:00+00:00,True,0.0005307201332567,1,0.9236630525659051,1.0059859006840741
2022-05-07 19:00:00+00:00,False,-0.0009932403329518,0,0.9227456331680393,1.0059859006840741
2022-05-07 20:00:00+00:00,False,-0.0020685686308381,1,0.920836870497025,1.0039049498068535
2022-05-07 21:00:00+00:00,False,-0.0156762225233897,0,0.9064016268073718,1.0039049498068535
2022-05-07 22:00:00+00:00,False,-0.0064260904302325,1,0.9005770079873978,0.9974537658160367
2022-05-07 23:00:00+00:00,True,0.0140454594831276,0,0.9132260258645212,0.9974537658160367
2022-05-08 00:00:00+00:00,False,-0.0090163600868872,0,0.9049920511746097,0.9974537658160367
2022-05-08 01:00:00+00:00,False,-0.0078523720318733,0,0.8978857169028985,0.9974537658160367
2022-05-08 02:00:00+00:00,False,-0.008916027808655,0,0.8898801428819982,0.9974537658160367
2022-05-08 03:00:00+00:00,False,-0.0031227517868884,1,0.887101268075697,0.9943389652864961
2022-05-08 04:00:00+00:00,False,-0.0005732467994474,1,0.8865927401129869,0.9937689636570798
2022-05-08 05:00:00+00:00,False,-0.0009451592394498,0,0.88575476879304,0.9937689636570798
2022-05-08 06:00:00+00:00,True,0.0099789754569274,0,0.8945936938916823,0.9937689636570798
2022-05-08 07:00:00+00:00,False,-0.003888177754764,0,0.8911153545915405,0.9937689636570798
2022-05-08 08:00:00+00:00,True,0.0010528496484263,0,0.8920535650793294,0.9937689636570798
2022-05-08 09:00:00+00:00,False,-0.0029715858429921,1,0.8894027513341491,0.9908158938734715
2022-05-08 10:00:00+00:00,True,0.0042389318379625,1,0.893172868973551,0.995015894911571
2022-05-08 11:00:00+00:00,True,0.0013331313675859,0,0.8943635857418564,0.995015894911571
2022-05-08 12:00:00+00:00,False,-0.0039950802138076,0,0.8907905314765091,0.995015894911571
2022-05-08 13:00:00+00:00,False,-0.0057790850206757,0,0.8856425772594935,0.995015894911571
2022-05-08 14:00:00+00:00,True,0.0006612892543387,0,0.88622824317902,0.995015894911571
2022-05-08 15:00:00+00:00,False,-0.0007613797543025,0,0.8855534869369726,0.995015894911571
2022-05-08 16:00:00+00:00,False,-0.0007008261673224,0,0.8849328678807635,0.995015894911571
2022-05-08 17:00:00+00:00,False,-0.0103826568078888,0,0.8757449136155369,0.995015894911571
2022-05-08 18:00:00+00:00,True,0.0134379987982677,0,0.8875131727122916,0.995015894911571
2022-05-08 19:00:00+00:00,True,0.0021005521800656,0,0.8893774404420693,0.995015894911571
2022-05-08 20:00:00+00:00,False,-0.0080753859287083,0,0.8821953743742129,0.995015894911571
2022-05-08 21:00:00+00:00,True,0.004378307340644,0,0.8860578968577177,0.995015894911571
2022-05-08 22:00:00+00:00,False,-0.0046861402584224,1,0.8819057052759597,0.9903531108686557
2022-05-08 23:00:00+00:00,False,-0.0079236537572978,0,0.8749177898207675,0.9903531108686557
2022-05-09 00:00:00+00:00,True,0.0040052366899838,1,0.8784220426532773,0.9943197094843466
2022-05-09 01:00:00+00:00,False,-0.0021889526723597,0,0.8764992183755517,0.9943197094843466
2022-05-09 02:00:00+00:00,False,-0.0195437141490875,1,0.8593691681997213,0.9748870093093808
2022-05-09 03:00:00+00:00,True,0.0056770415195532,0,0.8642478426482151,0.9748870093093808
2022-05-09 04:00:00+00:00,True,0.0017105938744026,0,0.8657262197138148,0.9748870093093808
2022-05-09 05:00:00+00:00,False,-0.0042043856525789,1,0.8620863728165887,0.9707882083545549
2022-05-09 06:00:00+00:00,True,0.0009015397011846,0,0.8628635779075332,0.9707882083545549
2022-05-09 07:00:00+00:00,True,6.0180434211742906e-05,1,0.8629155054123172,0.9708466308104613
2022-05-09 08:00:00+00:00,True,0.0019066854343829,0,0.8645608138375901,0.9708466308104613
2022-05-09 09:00:00+00:00,False,-0.0043395877891151,0,0.860808976286913,0.9708466308104613
2022-05-09 10:00:00+00:00,False,-0.019208958860148,1,0.8442737320749716,0.9521976778197099
2022-05-09 11:00:00+00:00,True,0.0079978605116404,0,0.8510261156177493,0.9521976778197099
2022-05-09 12:00:00+00:00,False,-0.0041397497172186,1,0.8475030804962751,0.9482558177522195
2022-05-09 13:00:00+00:00,True,0.0016768390239276,0,0.8489242067345502,0.9482558177522195
2022-05-09 14:00:00+00:00,False,-0.0127899755432084,1,0.8380664868923777,0.9361276490344635
2022-05-09 15:00:00+00:00,False,-0.0068965558568051,1,0.832286714553808,0.9296715924137977
2022-05-09 16:00:00+00:00,False,-0.0190951369369797,0,0.8163940857685741,0.9296715924137977
2022-05-09 17:00:00+00:00,False,-0.0094852188800607,1,0.8086504091726721,0.9208534538731783
2022-05-09 18:00:00+00:00,False,-0.0152492049043634,0,0.7963191333872006,0.9208534538731783
2022-05-09 19:00:00+00:00,False,-0.0029030172030508,0,0.7940074052438592,0.9208534538731783
2022-05-09 20:00:00+00:00,True,0.0096491120436235,1,0.8016688716605239,0.9297388720253583
2022-05-09 21:00:00+00:00,False,-0.0041560139952485,0,0.7983371246103478,0.9297388720253583
2022-05-09 22:00:00+00:00,True,0.0033993028403409,0,0.8010509142655854,0.9297388720253583
2022-05-09 23:00:00+00:00,False,-0.0264979364392831,0,0.7798247180547463,0.9297388720253583
2022-05-10 00:00:00+00:00,True,0.0081211151634614,0,0.7861577643973827,0.9297388720253583
2022-05-10 01:00:00+00:00,True,0.0141256675734906,1,0.7972627676375788,0.9428720542617407
2022-05-10 02:00:00+00:00,True,0.0039644995312242,0,0.8004235155061404,0.9428720542617407
2022-05-10 03:00:00+00:00,False,-0.0120080931921743,1,0.7908119553387349,0.9315499587658689
2022-05-10 04:00:00+00:00,True,0.0156207442141951,0,0.8031650266146089,0.9315499587658689
2022-05-10 05:00:00+00:00,True,0.0189025471514776,0,0.8183468914006093,0.9315499587658689
2022-05-10 06:00:00+00:00,True,0.0121402390674916,1,0.8282818183023514,0.9428591979685985
2022-05-10 07:00:00+00:00,False,-0.0135783180063807,0,0.8170351443745388,0.9428591979685985
2022-05-10 08:00:00+00:00,True,0.0007905164578445,0,0.8176810241028043,0.9428591979685985
2022-05-10 09:00:00+00:00,False,-0.0103265132749276,1,0.8092372301527503,0.9331227499443882
2022-05-10 10:00:00+00:00,False,-0.0025861005411746,0,0.8071444613139136,0.9331227499443882
2022-05-10 11:00:00+00:00,True,0.0087681409920903,1,0.8142216177516988,0.9413045017788276
2022-05-10 12:00:00+00:00,True,0.0163395163425694,0,0.827525605181426,0.9413045017788276
2022-05-10 13:00:00+00:00,False,-0.0119654683841807,1,0.8176238737155277,0.9300413525229061
2022-05-10 14:00:00+00:00,False,-0.0209978186621152,0,0.8004555558814328,0.9300413525229061
2022-05-10 15:00:00+00:00,True,0.0048764750951315,1,0.8043589574644483,0.9345766760159265
2022-05-10 16:00:00+00:00,False,-0.002622076035897,1,0.8022498671178216,0.9321261449100369
2022-05-10 17:00:00+00:00,True,0.0149833790316324,1,0.8142702809549248,0.9460925442445184
2022-05-10 18:00:00+00:00,False,-0.0011592410930367,0,0.8133263453844034,0.9460925442445184
2022-05-10 19:00:00+00:00,False,-0.0076804571214046,0,0.8070796272629698,0.9460925442445184
2022-05-10 20:00:00+00:00,False,-0.0123008874502337,0,0.7971518316046314,0.9460925442445184
2022-05-10 21:00:00+00:00,False,-0.0199265591717655,0,0.7812673384632806,0.9460925442445184
2022-05-10 22:00:00+00:00,True,0.0152770261457801,0,0.7932027800198282,0.9460925442445184
2022-05-10 23:00:00+00:00,True,0.0052597249988477,0,0.797374808511054,0.9460925442445184
2022-05-11 00:00:00+00:00,True,0.0027634482155298,0,0.7995783125027424,0.9460925442445184
2022-05-11 01:00:00+00:00,False,-0.0075820726484131,1,0.793515851649251,0.9389192018419344
2022-05-11 02:00:00+00:00,True,0.0180511273299948,0,0.8078397073257408,0.9389192018419344
2022-05-11 03:00:00+00:00,False,-0.0056577741351365,0,0.803269132724297,0.9389192018419344
2022-05-11 04:00:00+00:00,False,-7.533605664322707e-05,1,0.8032086175954143,0.9388484673717611
2022-05-11 05:00:00+00:00,True,0.0067294860405837,1,0.8086137987751992,0.9451664350271628
2022-05-11 06:00:00+00:00,False,-0.026301217370739,1,0.7873462714846338,0.920307407167987
2022-05-11 07:00:00+00:00,False,-0.0056987096833862,1,0.7828594136631463,0.9150628424350667
2022-05-11 08:00:00+00:00,True,0.0236785351543318,0,0.8013963778104687,0.9150628424350667
2022-05-11 09:00:00+00:00,True,0.0157374123824565,0,0.8140082830898789,0.9150628424350667
2022-05-11 10:00:00+00:00,True,0.0072114356864176,0,0.8198784514715929,0.9150628424350667
2022-05-11 11:00:00+00:00,False,-0.0120447308689695,1,0.81000323617835,0.9040411567697421
2022-05-11 12:00:00+00:00,False,-0.0677481536619953,1,0.7551270124670257,0.8427940375641376
2022-05-11 13:00:00+00:00,True,0.0565582537756943,0,0.7978356776710177,0.8427940375641376
2022-05-11 14:00:00+00:00,True,0.0164733573851607,0,0.8109787099239243,0.8427940375641376
2022-05-11 15:00:00+00:00,False,-0.019772099140026,1,0.7949439584708581,0.8261302302987967
2022-05-11 16:00:00+00:00,False,-0.0206667124469722,0,0.7785150802696831,0.8261302302987967
2022-05-11 17:00:00+00:00,False,-0.0147010547290896,0,0.7670700874672169,0.8261302302987967
2022-05-11 18:00:00+00:00,True,0.0008691787740204,0,0.7677368085054295,0.8261302302987967
2022-05-11 19:00:00+00:00,False,-0.0157734467927447,1,0.7556269528056374,0.8130993090673007
2022-05-11 20:00:00+00:00,False,-0.0301680250490352,0,0.7328311799656708,0.8130993090673007
2022-05-11 21:00:00+00:00,True,0.0141357733232549,0,0.743190315409879,0.8130993090673007
2022-05-11 22:00:00+00:00,False,-0.0009446785305585,0,0.7424882394747924,0.8130993090673007
2022-05-11 23:00:00+00:00,True,0.0012352630640921,0,0.7434054077725384,0.8130993090673007
2022-05-12 00:00:00+00:00,True,0.034353583686731,0,0.7689440476616207,0.8130993090673007
2022-05-12 01:00:00+00:00,False,-0.0206925472959773,0,0.7530326365874225,0.8130993090673007
2022-05-12 02:00:00+00:00,False,-0.0165503486605805,0,0.7405696838991045,0.8130993090673007
2022-05-12 03:00:00+00:00,False,-0.0130662851434191,0,0.730893189240707,0.8130993090673007
2022-05-12 04:00:00+00:00,False,-0.0276750021643802,0,0.7106657186465397,0.8130993090673007
2022-05-12 05:00:00+00:00,False,-0.0309929098512384,0,0.688640120094162,0.8130993090673007
2022-05-12 06:00:00+00:00,False,-0.0008327462152855,0,0.6880666576404598,0.8130993090673007
2022-05-12 07:00:00+00:00,True,0.0451075910868676,1,0.7191036870738134,0.8497762602137231
2022-05-12 08:00:00+00:00,False,-0.0058014270905855,1,0.7149318594626834,0.8448463451967828
2022-05-12 09:00:00+00:00,False,-0.000218530608896,0,0.714775624968116,0.8448463451967828
2022-05-12 10:00:00+00:00,True,0.0221322724471595,0,0.730595233838499,0.8448463451967828
2022-05-12 11:00:00+00:00,False,-0.0036492584799427,1,0.7279291029860081,0.8417632825073249
2022-05-12 12:00:00+00:00,True,0.003568866568544,0,0.7305269848259252,0.8417632825073249
2022-05-12 13:00:00+00:00,False,-0.0071675522846413,1,0.725290894466844,0.8357299001686624
2022-05-12 14:00:00+00:00,True,0.0423004978789685,0,0.7559710604098739,0.8357299001686624
2022-05-12 15:00:00+00:00,False,-0.0107334131392835,0,0.7478569106971524,0.8357299001686624
2022-05-12 16:00:00+00:00,True,0.0209857793731877,0,0.7635512708277566,0.8357299001686624
2022-05-12 17:00:00+00:00,False,-0.0345205773172008,0,0.7371930401475001,0.8357299001686624
2022-05-12 18:00:00+00:00,False,-0.0140690967837967,0,0.7268213999173235,0.8357299001686624
2022-05-12 19:00:00+00:00,True,0.0147134533810837,0,0.7375154527013811,0.8357299001686624
2022-05-12 20:00:00+00:00,False,-0.0023971643134113,0,0.735747506977576,0.8357299001686624
2022-05-12 21:00:00+00:00,False,-0.0075137464769927,1,0.7302192867390671,0.8294504375755527
2022-05-12 22:00:00+00:00,True,0.0069535221208822,0,0.7352968827025022,0.8294504375755527
2022-05-12 23:00:00+00:00,True,0.0163173082991179,0,0.7472949486289392,0.8294504375755527
2022-05-13 00:00:00+00:00,True,0.012562012706901,1,0.7566824772694188,0.8398700045121215
2022-05-13 01:00:00+00:00,True,0.0016165421567939,0,0.7579056863932322,0.8398700045121215
2022-05-13 02:00:00+00:00,True,0.017088528710113,0,0.7708571794747209,0.8398700045121215
2022-05-13 03:00:00+00:00,True,0.0216315762797174,1,0.7875320353532962,0.858037716579772
2022-05-13 04:00:00+00:00,False,-0.0060716887028481,1,0.7827503859911106,0.852827978669397
2022-05-13 05:00:00+00:00,True,0.0046962034899611,1,0.7864263410855704,0.8568330323991606
2022-05-13 06:00:00+00:00,False,-0.0065834943472755,0,0.7812489077144851,0.8568330323991606
2022-05-13 07:00:00+00:00,False,-0.0057196589314758,0,0.7767804304217703,0.8568330323991606
2022-05-13 08:00:00+00:00,True,0.0028275335761127,0,0.7789768031700551,0.8568330323991606
2022-05-13 09:00:00+00:00,True,0.004054146663212,0,0.7821348893773465,0.8568330323991606
2022-05-13 10:00:00+00:00,True,0.0018254591386093,0,0.7835626446587856,0.8568330323991606
2022-05-13 11:00:00+00:00,True,0.0050037833452565,1,0.7874834223700944,0.8611204392563452
2022-05-13 12:00:00+00:00,True,0.0017431657558422,1,0.7888561365052633,0.8626215149177127
2022-05-13 13:00:00+00:00,True,0.0021636745607334,1,0.7905629644598982,0.8644879471450815
2022-05-13 14:00:00+00:00,True,0.0004374288963648,1,0.7909087795449488,0.8648660991537219
2022-05-13 15:00:00+00:00,False,-0.0137822560382574,1,0.7800082722423546,0.8529462931363764
2022-05-13 16:00:00+00:00,False,-0.0125674277151586,0,0.7702055746637231,0.8529462931363764
2022-05-13 17:00:00+00:00,False,-0.008085743517331,1,0.7639778899313736,0.8460495881760174
2022-05-13 18:00:00+00:00,True,0.0125704226393688,1,0.7735814148949441,0.8566847890732538
2022-05-13 19:00:00+00:00,False,-0.0018320102436768,0,0.7721642058185386,0.8566847890732538
2022-05-13 20:00:00+00:00,False,-0.0070377631502955,1,0.7667298970248517,0.8506556444332954
2022-05-13 21:00:00+00:00,True,0.0067444296722418,0,0.7719010528929411,0.8506556444332954
2022-05-13 22:00:00+00:00,False,-0.0067704229120105,0,0.7666749563186297,0.8506556444332954
2022-05-13 23:00:00+00:00,False,-0.0175841329148085,0,0.7531936419842679,0.8506556444332954
2022-05-14 00:00:00+00:00,True,0.0065398598134736,0,0.7581194228152446,0.8506556444332954
2022-05-14 01:00:00+00:00,True,0.0067363722967186,0,0.7632263974927015,0.8506556444332954
2022-05-14 02:00:00+00:00,False,-0.0048035712887471,0,0.7595601850828917,0.8506556444332954
2022-05-14 03:00:00+00:00,False,-0.0006992559430143,0,0.7590290581093954,0.8506556444332954
2022-05-14 04:00:00+00:00,False,-0.0090380011422467,1,0.7521689526152042,0.8429674177472487
2022-05-14 05:00:00+00:00,True,0.0063399221403934,0,0.7569376452112059,0.8429674177472487
2022-05-14 06:00:00+00:00,True,0.0019717461560768,0,0.758430134103541,0.8429674177472487
2022-05-14 07:00:00+00:00,False,-0.0030453950054515,0,0.7561204147611581,0.8429674177472487
2022-05-14 08:00:00+00:00,True,0.0040576763494848,1,0.7591885066854971,0.846387906701628
2022-05-14 09:00:00+00:00,False,-0.0044838851941758,1,0.7557843925807816,0.8425928004982391
